MLSNumber,Days_on_Market,Orig_List_Price,Month,Year,Zip_Code,SchoolDistrict,AnnualTax,LotAcres,SubdivisionNeighborhood,Municipality,Lot,TotalLandAsmt,TotalBldgAsmt,YearBuilt,Bedrooms,Baths,Garage_YN,AboveGradeSqFt,BelowGradeSqFt,Age,Structure_Type,InteriorSqFt,NumberofStories,DaysOnMarket_Buckets
DENC502732,32.0,225900.0,6,2020,1,4,2968,0.0,119,4,115,13500,76500,99,2.0,2.0,1,2075.0,0.0,1974.0,9,2075.0,26,1
DENC520634,0.0,210000.0,2,2021,1,4,3048,0.64,558,4,626,17900,74500,98,4.0,3.0,2,1775.0,0.0,1973.0,1,1775.0,27,1
DENC506668,1.0,219900.0,8,2020,1,4,3034,0.0,119,4,111,15500,76500,101,2.0,2.0,1,2075.0,0.0,1973.0,6,2075.0,26,1
DENC507496,6.0,219900.0,8,2020,1,4,3067,0.0,119,4,110,16500,76500,102,2.0,2.0,1,2075.0,0.0,1977.0,9,2075.0,26,1
DENC508156,14.0,200000.0,8,2020,1,4,2642,2.0,431,4,503,30000,50100,55,3.0,2.0,1,1375.0,0.0,1930.0,1,1375.0,26,1
DENC505826,18.0,235000.0,7,2020,1,4,3001,0.0,119,4,120,14500,76500,98,2.0,2.0,1,2075.0,0.0,1973.0,9,2075.0,26,1
DENC517882,39.0,235500.0,12,2020,1,4,1494,0.93,609,4,289,8000,37300,57,3.0,1.0,2,1525.0,0.0,1932.0,8,1525.0,26,1
DENC508642,3.0,246900.0,9,2020,1,4,3001,0.0,119,4,109,14500,76500,102,2.0,2.0,1,2075.0,0.0,1977.0,9,2075.0,26,1
DENC511306,87.0,260000.0,10,2020,1,4,3067,0.0,119,4,113,16500,76500,101,2.0,2.0,1,2075.0,0.0,1976.0,9,2075.0,26,2
DENC507416,8.0,254900.0,8,2020,1,4,3067,0.0,119,4,118,16500,76500,99,2.0,2.0,1,2075.0,0.0,1974.0,9,2075.0,26,1
DENC520812,24.0,264999.0,2,2021,1,4,3034,0.0,119,4,112,15500,76500,101,3.0,2.0,1,2075.0,0.0,1976.0,9,2075.0,26,1
DENC504984,15.0,265000.0,7,2020,1,4,2705,0.05,324,4,586,15100,66900,112,3.0,3.0,1,1725.0,0.0,1987.0,4,1725.0,13,1
DENC512856,3.0,265000.0,11,2020,1,4,2487,0.05,324,4,297,15100,60300,111,2.0,3.0,1,1400.0,0.0,1986.0,4,1400.0,27,1
DENC504908,2.0,269900.0,7,2020,1,4,2968,0.0,119,4,105,13500,76500,102,2.0,2.0,1,2075.0,0.0,1977.0,9,2075.0,26,1
DENC522756,1.0,285000.0,3,2021,1,4,2137,0.05,324,4,740,7500,57300,110,2.0,2.0,1,1475.0,0.0,1985.0,4,1475.0,27,1
DENC518912,5.0,270000.0,1,2021,1,4,2444,0.05,324,4,435,15100,59000,111,3.0,2.0,1,1425.0,500.0,1986.0,4,1925.0,12,1
DENC522382,1.0,280000.0,3,2021,1,4,2751,0.06,324,4,404,16100,67300,112,3.0,3.0,1,1700.0,0.0,1987.0,4,1700.0,27,1
DENC519372,6.0,275000.0,1,2021,1,4,2731,0.05,324,4,379,15100,67700,112,2.0,3.0,1,1725.0,0.0,1987.0,4,1725.0,12,1
DENC523170,12.0,325000.0,3,2021,1,4,2715,0.07,512,4,356,14500,67800,123,3.0,3.0,2,1600.0,1600.0,1998.0,2,3200.0,27,1
DENC503256,7.0,292000.0,6,2020,1,4,3133,0.05,523,4,338,22100,72900,120,2.0,3.0,2,1700.0,0.0,1995.0,4,1700.0,27,1
DENC499688,5.0,284900.0,4,2020,1,4,3011,0.12,324,4,751,7500,83800,110,3.0,3.0,1,2075.0,0.0,1985.0,2,2075.0,27,1
DENC520804,3.0,275000.0,2,2021,1,4,2517,0.05,324,4,659,10500,65800,110,3.0,3.0,1,1825.0,0.0,1985.0,4,1825.0,28,1
DENC501442,18.0,309900.0,5,2020,1,4,2362,0.23,231,4,771,13700,57900,94,4.0,3.0,2,1750.0,0.0,1969.0,1,1750.0,27,1
DENC511868,7.0,295000.0,10,2020,1,4,2243,0.57,453,4,773,20400,47600,90,3.0,2.0,2,1625.0,0.0,1965.0,1,1625.0,27,1
DENC506818,30.0,300000.0,8,2020,1,4,2635,0.05,512,4,362,13900,66000,123,3.0,3.0,2,1600.0,320.0,1998.0,2,1920.0,12,1
DENC517158,6.0,279900.0,11,2020,1,4,3005,0.1,324,4,322,17200,73900,111,3.0,3.0,1,2075.0,0.0,1986.0,2,2075.0,12,1
DENC519022,1.0,292500.0,1,2021,1,4,3054,0.16,324,4,558,18900,73700,112,3.0,3.0,1,2025.0,0.0,1987.0,2,2025.0,27,1
DENC512608,1.0,300000.0,11,2020,1,4,1484,0.27,456,2,773,8400,36600,48,3.0,1.0,1,1300.0,0.0,1923.0,8,1300.0,26,1
DENC500798,13.0,305000.0,5,2020,1,4,3236,0.05,282,4,363,22100,76000,121,2.0,3.0,2,1925.0,386.0,1996.0,4,2311.0,12,1
DENC523856,3.0,289900.0,4,2021,1,4,2942,0.18,324,4,409,5000,84200,110,3.0,3.0,1,2075.0,0.0,1985.0,2,2075.0,27,1
DENC521416,3.0,300000.0,3,2021,1,4,2619,0.05,512,4,363,13900,65500,123,3.0,3.0,2,1600.0,320.0,1998.0,4,1920.0,12,1
DENC508396,13.0,339900.0,9,2020,1,4,2167,0.2,230,4,214,13400,52300,94,3.0,2.0,2,1375.0,273.0,1969.0,1,1648.0,12,1
DENC499566,1.0,315000.0,4,2020,1,4,3410,0.26,470,4,775,30300,73100,116,2.0,3.0,2,1975.0,700.0,1991.0,8,2675.0,11,1
DENC520076,16.0,349900.0,1,2021,1,4,2543,0.64,197,4,318,22500,54600,75,4.0,2.0,2,1850.0,0.0,1950.0,1,1850.0,3,1
DENC518344,4.0,309900.0,12,2020,1,4,2883,0.05,198,4,273,19800,67600,113,3.0,4.0,2,2375.0,0.0,1988.0,4,2375.0,28,1
DENC501120,5.0,333000.0,5,2020,1,4,3021,0.08,512,4,333,14800,76800,122,3.0,3.0,2,1925.0,360.0,1997.0,2,2285.0,18,1
DENC510330,3.0,349000.0,9,2020,1,4,3038,0.09,198,4,275,21500,70600,113,3.0,4.0,2,2375.0,0.0,1988.0,2,2375.0,28,1
DENC524408,4.0,359900.0,4,2021,1,4,3180,0.12,198,4,289,22700,73700,112,3.0,3.0,2,2100.0,0.0,1987.0,2,2100.0,27,1
DENC509948,4.0,350000.0,9,2020,1,4,4822,0.37,47,4,514,27200,119000,108,3.0,4.0,2,3000.0,0.0,1983.0,1,3000.0,26,1
DENC502296,14.0,349900.0,6,2020,1,4,2939,0.23,324,4,322,22000,67100,109,3.0,2.0,2,1775.0,0.0,1984.0,1,1775.0,12,1
DENC511818,51.0,385000.0,10,2020,1,4,3001,0.24,324,4,772,22100,68900,106,3.0,3.0,2,1575.0,525.0,1981.0,1,2100.0,12,1
DENC507944,20.0,349900.0,8,2020,1,4,2850,0.26,324,4,745,22300,64100,104,3.0,2.0,2,2150.0,882.0,1979.0,1,3032.0,11,1
DENC502694,10.0,360000.0,6,2020,1,4,2131,0.23,230,4,766,13700,50900,94,4.0,3.0,2,2050.0,882.0,1969.0,1,2932.0,11,1
DENC522478,3.0,339900.0,3,2021,1,4,3206,0.05,541,4,758,14100,83100,115,4.0,3.0,1,2300.0,920.0,1990.0,4,3220.0,12,1
DENC521462,3.0,360000.0,3,2021,1,4,2833,0.26,324,4,701,22300,63600,105,3.0,2.0,2,1700.0,0.0,1980.0,1,1700.0,27,1
DENC506820,29.0,379900.0,8,2020,1,4,2982,0.27,324,4,746,22400,68000,104,4.0,3.0,2,2100.0,0.0,1979.0,1,2100.0,27,1
DENC518674,23.0,374900.0,1,2021,1,4,3592,0.0,237,4,220,20300,88600,131,3.0,3.0,2,2375.0,0.0,2006.0,8,2375.0,28,1
DENC520320,7.0,365000.0,2,2021,1,4,2675,0.27,324,4,747,22400,58700,106,3.0,2.0,2,1650.0,0.0,1981.0,1,1650.0,18,1
DENC518610,5.0,375000.0,1,2021,1,4,2233,0.18,231,4,779,13300,54400,96,4.0,3.0,2,1950.0,640.0,1971.0,1,2590.0,5,1
DENC511300,11.0,370000.0,10,2020,1,4,3140,0.26,324,4,652,22300,72900,105,3.0,3.0,2,1850.0,0.0,1980.0,1,1850.0,12,1
DENC512248,7.0,365000.0,12,2020,1,4,3364,0.73,114,4,762,22800,79200,120,4.0,3.0,1,2200.0,0.0,1995.0,1,2200.0,27,1
DENC506326,13.0,389900.0,8,2020,1,4,3747,0.97,114,4,295,23800,89800,94,4.0,3.0,2,2500.0,0.0,1969.0,1,2500.0,27,1
DENC504812,5.0,355000.0,7,2020,1,4,2754,0.27,324,4,274,22400,61100,105,3.0,2.0,1,1625.0,312.0,1980.0,1,1937.0,27,1
DENC498316,55.0,399900.0,3,2020,1,4,3536,0.23,324,4,779,22000,85200,106,4.0,3.0,2,2625.0,0.0,1981.0,1,2625.0,27,1
DENC510950,2.0,379900.0,10,2020,1,4,3542,1.15,143,4,547,25900,81500,75,3.0,2.0,2,1800.0,0.0,1950.0,1,1800.0,28,1
DENC506672,6.0,389000.0,8,2020,1,4,2998,0.92,338,4,447,23600,67300,86,4.0,3.0,2,0.0,0.0,1961.0,1,0.0,27,1
DENC511014,25.0,425000.0,10,2020,1,4,4453,0.33,103,4,246,19900,115100,105,4.0,3.0,2,1843.0,1382.0,1980.0,1,3225.0,27,1
DENC507094,4.0,379000.0,8,2020,1,4,2777,0.49,197,4,747,17200,67000,91,4.0,2.0,2,1850.0,0.0,1966.0,1,1850.0,26,1
DENC512666,19.0,389900.0,11,2020,1,4,3539,0.2,470,4,586,28600,78700,117,3.0,3.0,2,2250.0,0.0,1999.0,8,2250.0,27,1
DENC524612,2.0,375000.0,4,2021,1,4,2896,0.2,470,4,222,28600,59200,118,3.0,2.0,2,1475.0,1469.0,1993.0,1,2944.0,26,1
DENC520838,3.0,389900.0,2,2021,1,4,3397,0.0,241,4,218,20300,82700,131,3.0,3.0,2,2150.0,350.0,2006.0,4,2500.0,12,1
DENC517846,15.0,435000.0,12,2020,1,4,4080,0.34,47,4,214,27200,96500,94,4.0,3.0,2,0.0,0.0,1974.0,1,0.0,27,1
DENC507626,20.0,429900.0,8,2020,1,4,3430,0.31,557,4,215,22800,81200,118,4.0,3.0,2,2800.0,0.0,1993.0,1,2800.0,27,1
DENC508154,34.0,424900.0,9,2020,1,4,2942,0.69,514,4,691,21000,68200,81,3.0,4.0,2,2450.0,700.0,1956.0,1,3150.0,26,1
DENC523676,10.0,439000.0,4,2021,1,4,2856,0.54,558,4,754,17600,69000,88,4.0,4.0,2,2325.0,0.0,1963.0,1,2325.0,27,1
DENC511656,2.0,400000.0,10,2020,1,4,3044,0.29,324,4,239,22600,69700,109,3.0,3.0,2,1900.0,0.0,1984.0,1,1900.0,12,1
DENC512892,10.0,499900.0,11,2020,1,4,11063,9.2,247,4,547,71000,264400,146,4.0,3.0,2,1900.0,0.0,1949.0,1,1900.0,4,1
DENC500194,24.0,415000.0,5,2020,1,4,3836,0.7,558,4,558,18100,98200,98,4.0,3.0,2,2650.0,0.0,1973.0,1,2650.0,12,1
DENC500704,14.0,415000.0,5,2020,1,4,4789,0.67,540,4,752,29300,115900,110,4.0,3.0,2,2575.0,0.0,1985.0,1,2575.0,26,1
DENC517836,5.0,399900.0,12,2020,1,4,3292,0.25,324,4,336,22200,77600,108,4.0,3.0,2,2325.0,0.0,1981.0,1,2325.0,12,1
DENC511396,29.0,449900.0,10,2020,1,4,3767,0.41,103,4,279,21800,92400,101,4.0,3.0,2,2500.0,0.0,1976.0,1,2500.0,12,1
DENC504986,55.0,425000.0,7,2020,1,4,4654,0.44,217,4,770,26700,114400,117,4.0,3.0,2,2975.0,0.0,1992.0,1,2975.0,27,1
DENC518016,3.0,415000.0,12,2020,1,4,3117,0.24,324,4,276,22100,72400,109,4.0,3.0,2,2200.0,0.0,1984.0,1,2200.0,26,1
DENC504166,7.0,409900.0,6,2020,1,4,3744,0.12,2,4,435,24500,89000,128,2.0,3.0,2,1489.0,1211.0,2003.0,2,2700.0,27,1
DENC504068,72.0,475000.0,6,2020,1,4,4918,0.63,217,4,782,29100,120000,116,4.0,4.0,2,3100.0,1000.0,1991.0,1,4100.0,12,2
DENC521488,5.0,399900.0,2,2021,1,4,3312,0.22,470,4,436,29200,71200,115,3.0,3.0,2,2700.0,0.0,1990.0,8,2700.0,27,1
DENC497288,78.0,449000.0,3,2020,1,4,4967,0.5,458,4,355,28300,122300,112,4.0,2.0,2,2775.0,0.0,1987.0,1,2775.0,27,2
DENC500240,4.0,434900.0,4,2020,1,4,4367,0.52,145,4,236,28400,104000,112,4.0,3.0,2,0.0,0.0,1987.0,1,0.0,27,1
DENC507112,6.0,435000.0,8,2020,1,4,4103,0.31,103,4,303,19300,105100,104,4.0,3.0,2,2713.0,483.0,1979.0,1,3196.0,27,1
DENC502424,1.0,450000.0,6,2020,1,4,4964,0.5,540,4,725,28300,122200,99,4.0,3.0,2,2800.0,1396.0,1974.0,1,4196.0,27,1
DENC512718,9.0,440000.0,11,2020,1,4,3585,0.3,324,4,775,22700,86000,106,4.0,3.0,2,2525.0,0.0,1981.0,1,2525.0,27,1
DENC521754,6.0,389000.0,3,2021,1,4,3885,0.38,479,4,547,22700,95100,109,4.0,3.0,2,2175.0,0.0,1984.0,1,2175.0,27,1
DENC511836,119.0,535000.0,10,2020,1,4,4944,0.48,219,4,301,28100,121800,119,4.0,4.0,2,2950.0,1000.0,1994.0,1,3950.0,12,2
DENC505652,4.0,439900.0,7,2020,1,4,4202,0.39,103,4,316,21100,106300,105,4.0,3.0,2,2825.0,0.0,1980.0,1,2825.0,27,1
DENC505588,6.0,445000.0,7,2020,1,4,4360,0.51,103,4,276,24000,108200,101,4.0,3.0,2,2747.0,1200.0,1976.0,1,3947.0,27,1
DENC510940,44.0,489000.0,10,2020,1,4,3315,1.02,53,4,470,25100,75400,90,4.0,3.0,2,2500.0,0.0,1965.0,1,2500.0,27,1
DENC502926,7.0,450000.0,6,2020,1,4,4390,0.59,540,4,503,28800,104300,88,4.0,3.0,2,2475.0,1032.0,1963.0,1,3507.0,27,1
DENC519844,2.0,429900.0,1,2021,1,4,3542,0.25,470,4,756,30000,77400,116,3.0,3.0,2,2850.0,0.0,1991.0,8,2850.0,27,1
DENC524264,1.0,445000.0,4,2021,1,4,3473,0.5,475,4,272,24000,81300,108,4.0,3.0,2,2250.0,0.0,1983.0,1,2250.0,27,1
DENC506418,6.0,449900.0,8,2020,1,4,4914,0.56,540,4,306,28700,120300,99,4.0,3.0,2,3325.0,0.0,1974.0,1,3325.0,27,1
DENC518040,10.0,500000.0,12,2020,1,4,4756,0.26,193,4,318,19700,124500,115,4.0,3.0,2,2750.0,572.0,1990.0,1,3322.0,27,1
DENC508134,5.0,449900.0,9,2020,1,4,5472,0.52,82,4,668,28400,137500,112,3.0,3.0,2,3200.0,0.0,1987.0,1,3200.0,27,1
DENC506144,7.0,450000.0,7,2020,1,4,3902,0.26,324,4,265,22300,96000,105,5.0,4.0,2,2925.0,625.0,1980.0,1,3550.0,12,1
DENC506688,3.0,464000.0,8,2020,1,4,4829,1.0,514,4,310,30100,116300,97,4.0,3.0,2,2825.0,0.0,1972.0,1,2825.0,27,1
DENC521812,5.0,460000.0,3,2021,1,4,4634,0.5,540,4,691,28300,112200,110,4.0,3.0,2,2500.0,0.0,1985.0,1,2500.0,27,1
DENC509114,29.0,479900.0,9,2020,1,4,4687,0.54,238,4,762,22000,120100,115,4.0,4.0,2,2775.0,0.0,1990.0,1,2775.0,12,1
DENC503206,10.0,469900.0,6,2020,1,4,4453,0.56,518,4,304,19800,115200,111,4.0,3.0,2,2350.0,0.0,1986.0,1,2350.0,27,1
DENC501370,4.0,469900.0,5,2020,1,4,3750,0.29,557,4,241,22600,91100,118,4.0,3.0,2,2575.0,0.0,1993.0,1,2575.0,27,1
DENC508392,48.0,479900.0,9,2020,1,4,4786,0.61,32,4,731,24500,120600,110,4.0,3.0,2,2800.0,0.0,1985.0,1,2800.0,27,1
DENC505236,68.0,525000.0,7,2020,1,4,5056,0.34,511,4,268,29300,124000,117,4.0,3.0,2,3400.0,0.0,1992.0,1,3400.0,27,2
DENC505346,4.0,475000.0,7,2020,1,4,4631,0.45,103,4,328,18500,121900,110,4.0,3.0,2,2700.0,0.0,1985.0,1,2700.0,12,1
DENC522612,5.0,479900.0,4,2021,1,4,4195,0.35,390,4,298,24000,103200,116,4.0,3.0,2,2250.0,0.0,1991.0,1,2250.0,27,1
DENC502024,4.0,475000.0,6,2020,1,4,4736,0.37,47,4,701,27200,116400,109,4.0,3.0,2,2975.0,0.0,1984.0,1,2975.0,27,1
DENC500364,50.0,484500.0,4,2020,1,4,4641,0.52,240,4,294,28400,112300,113,4.0,3.0,2,2800.0,150.0,1988.0,1,2950.0,27,1
DENC506714,2.0,449900.0,8,2020,1,4,4773,1.04,31,4,768,26500,118200,112,5.0,4.0,2,3125.0,0.0,1987.0,1,3125.0,12,1
DENC504398,4.0,485000.0,7,2020,1,4,4819,0.43,479,4,379,21900,124200,107,5.0,3.0,2,3450.0,0.0,1982.0,1,3450.0,27,1
DENC517466,3.0,485000.0,12,2020,1,4,4370,0.51,240,4,305,28400,104100,113,4.0,3.0,2,2550.0,0.0,1988.0,1,2550.0,12,1
DENC507898,8.0,489900.0,8,2020,1,4,4816,0.38,479,4,659,22700,123300,109,4.0,3.0,2,2400.0,0.0,1984.0,1,2400.0,27,1
DENC497638,75.0,504900.0,3,2020,1,4,4538,0.5,217,4,225,19800,117800,118,4.0,3.0,2,2900.0,1200.0,1993.0,1,4100.0,12,2
DENC511352,5.0,510000.0,10,2020,1,4,4756,0.68,540,4,232,29300,114900,96,5.0,4.0,2,3025.0,0.0,1971.0,1,3025.0,12,1
DENC511190,4.0,489500.0,10,2020,1,4,4212,0.43,479,4,617,23100,104600,109,4.0,3.0,2,2775.0,1206.0,1984.0,1,3981.0,27,1
DENC503724,3.0,479000.0,6,2020,1,4,3579,0.31,557,4,774,22800,85700,118,4.0,3.0,2,2600.0,450.0,1993.0,1,3050.0,27,1
DENC523130,1.0,499500.0,3,2021,1,4,6666,2.28,453,4,412,31300,170800,91,4.0,3.0,2,3225.0,1319.0,1966.0,1,4544.0,11,1
DENC509168,5.0,484900.0,9,2020,1,4,3796,0.39,557,4,222,23500,91600,123,4.0,4.0,2,2700.0,1380.0,1998.0,1,4080.0,12,1
DENC507814,1.0,507000.0,8,2020,1,4,4964,0.57,240,4,760,28700,121800,113,4.0,3.0,2,2600.0,633.0,1988.0,1,3233.0,12,1
DENC507884,4.0,489900.0,9,2020,1,4,5231,0.83,224,4,577,27900,130700,99,4.0,4.0,2,3500.0,0.0,1974.0,1,3500.0,12,1
DENC501678,1.0,515000.0,5,2020,1,4,4677,0.92,83,4,677,30700,111100,83,4.0,4.0,2,3250.0,882.0,1958.0,1,4132.0,12,1
DENC502498,5.0,500000.0,6,2020,1,4,4852,0.35,390,4,322,24000,123100,122,4.0,3.0,2,3150.0,0.0,1997.0,1,3150.0,27,1
DENC507160,19.0,545000.0,8,2020,1,4,4327,0.37,83,4,514,24700,106500,94,4.0,3.0,2,2700.0,1000.0,1969.0,1,3700.0,12,1
DENC509266,6.0,515000.0,9,2020,1,4,4868,0.52,32,4,742,24100,123500,114,4.0,3.0,2,3075.0,792.0,1989.0,1,3867.0,27,1
DENC501128,28.0,548000.0,5,2020,1,4,4812,0.29,237,4,779,21200,124700,125,4.0,4.0,2,2600.0,820.0,2000.0,1,3420.0,12,1
DENC524716,4.0,500000.0,4,2021,1,4,7349,1.8,457,4,306,43900,178900,111,5.0,4.0,2,3700.0,0.0,1986.0,1,3700.0,12,1
DENC521496,0.0,499000.0,3,2021,1,4,4713,0.81,240,4,547,30100,112800,114,4.0,3.0,2,2800.0,0.0,1989.0,1,2800.0,27,1
DENC512050,16.0,565000.0,10,2020,1,4,5835,0.49,55,4,771,28300,148600,106,4.0,4.0,2,3900.0,0.0,1981.0,1,3900.0,12,1
DENC499678,4.0,547500.0,4,2020,1,4,4568,0.61,32,4,652,24500,114000,117,4.0,4.0,2,2700.0,610.0,1992.0,1,3310.0,12,1
DENC510740,3.0,525000.0,10,2020,1,4,6287,1.16,272,4,383,40800,149800,111,4.0,3.0,2,2750.0,0.0,1986.0,1,2750.0,27,1
DENC508258,4.0,535000.0,9,2020,1,4,4773,0.69,31,4,778,24000,120700,112,5.0,3.0,2,3975.0,874.0,1987.0,1,4849.0,12,1
DENC493028,46.0,569000.0,1,2020,1,4,5320,0.32,237,4,712,21500,139800,126,4.0,3.0,2,3175.0,0.0,2001.0,1,3175.0,27,1
DENC510744,3.0,549900.0,10,2020,1,4,4885,0.38,234,4,701,26600,121500,129,5.0,3.0,2,2900.0,0.0,2004.0,1,2900.0,27,1
DENC498278,45.0,589900.0,3,2020,1,4,7250,1.1,457,4,773,25800,194000,111,4.0,3.0,2,3950.0,0.0,1986.0,1,3950.0,12,1
DENC505302,5.0,575000.0,7,2020,1,4,6785,0.66,404,4,295,29200,176500,115,4.0,5.0,2,3800.0,2332.0,1990.0,1,6132.0,27,1
DENC520758,5.0,574900.0,2,2021,1,4,4819,0.71,554,4,266,29500,116600,113,4.0,3.0,2,3150.0,0.0,1988.0,1,3150.0,12,1
DENC520020,8.0,575000.0,1,2021,1,4,6514,0.53,412,4,298,22700,174800,131,4.0,4.0,2,3875.0,0.0,2006.0,1,3875.0,27,1
DENC511418,49.0,619000.0,10,2020,1,4,5604,0.53,55,4,782,28500,141400,106,4.0,4.0,2,3725.0,0.0,1981.0,1,3725.0,12,1
DENC519256,4.0,590000.0,1,2021,1,4,4931,0.26,193,4,330,19700,129800,120,4.0,3.0,2,2900.0,0.0,1995.0,1,2900.0,12,1
DENC500910,2.0,599900.0,5,2020,1,4,4980,0.28,557,4,331,22500,128500,118,4.0,3.0,2,3600.0,1200.0,1993.0,1,4800.0,12,1
DENC526646,103.0,275000.0,5,2021,1,4,1336,1.0,524,4,237,20000,20500,8,4.0,2.0,1,1500.0,0.0,1830.0,1,1500.0,34,2
DENC2001448,9.0,215000.0,7,2021,1,4,1375,0.14,245,4,234,11000,30700,26,2.0,1.0,1,850.0,0.0,1900.0,1,850.0,26,1
DENC2017936,9.0,249923.0,2,2022,1,4,1455,0.68,609,4,291,7500,36600,48,3.0,1.0,1,1325.0,0.0,1923.0,1,1325.0,28,1
DENC2004206,10.0,250000.0,8,2021,1,4,3041,0.52,197,4,652,17300,74900,90,3.0,2.0,2,1575.0,0.0,1965.0,1,1575.0,26,1
DENC528622,5.0,219900.0,6,2021,1,4,2968,0.0,119,4,107,13500,76500,102,2.0,2.0,1,2075.0,0.0,1977.0,9,2075.0,26,1
DENC2001866,1.0,239900.0,7,2021,1,4,3001,0.0,119,4,108,14500,76500,102,2.0,2.0,1,2075.0,0.0,1977.0,9,2075.0,26,1
DENC2000866,13.0,280000.0,6,2021,1,4,2513,0.05,324,4,525,15100,61100,112,2.0,3.0,1,1375.0,0.0,1987.0,4,1375.0,27,1
DENC2015346,1.0,287500.0,1,2022,1,4,3001,0.0,119,4,116,14500,76500,99,2.0,2.0,1,2075.0,0.0,1974.0,9,2075.0,26,1
DENC2009952,4.0,279900.0,12,2021,1,4,2678,0.05,324,4,473,15100,66100,111,3.0,3.0,1,1775.0,0.0,1986.0,4,1775.0,28,1
DENC2005196,3.0,289900.0,8,2021,1,4,2655,0.07,512,4,359,14500,66000,123,3.0,3.0,2,1600.0,320.0,1998.0,2,1920.0,12,1
DENC523474,21.0,325000.0,3,2021,1,4,1949,0.21,219,4,318,12500,46600,54,3.0,1.0,2,1925.0,0.0,1929.0,1,1925.0,27,1
DENC2015348,3.0,287000.0,1,2022,1,4,2968,0.0,119,4,106,13500,76500,102,2.0,2.0,1,2075.0,0.0,1977.0,9,2075.0,26,1
DENC2010180,14.0,289900.0,11,2021,1,4,3001,0.0,119,4,117,14500,76500,99,3.0,2.0,1,2075.0,0.0,1974.0,9,2075.0,26,1
DENC528222,2.0,285000.0,6,2021,1,4,2543,0.05,324,4,742,7500,69600,110,3.0,4.0,1,1775.0,0.0,1985.0,4,1775.0,12,1
DENC2001118,5.0,299900.0,6,2021,1,4,2635,0.05,512,4,361,13900,66000,123,3.0,3.0,2,1600.0,320.0,1998.0,4,1920.0,5,1
DENC2012162,6.0,297000.0,12,2021,1,4,3100,0.0,119,4,119,17500,76500,99,2.0,2.0,1,2075.0,0.0,1974.0,9,2075.0,26,1
DENC2015330,6.0,295000.0,1,2022,1,4,2434,0.05,324,4,294,15100,58700,111,3.0,3.0,1,1400.0,300.0,1986.0,4,1700.0,12,1
DENC526922,5.0,345000.0,5,2021,1,4,2896,0.19,470,4,492,28300,59500,119,3.0,3.0,2,1725.0,0.0,1994.0,8,1725.0,26,1
DENC2000725,7.0,329900.0,10,2021,1,4,2728,0.07,512,4,412,14500,68200,123,3.0,3.0,2,1650.0,320.0,1998.0,2,1970.0,12,1
DENC2011004,3.0,325000.0,11,2021,1,4,3292,0.07,523,4,352,24000,75800,121,3.0,3.0,2,1900.0,402.0,1996.0,2,2302.0,12,1
DENC2001792,7.0,319900.0,7,2021,1,4,2451,1.14,333,4,330,25800,48500,65,3.0,2.0,2,2050.0,0.0,1940.0,1,2050.0,11,1
DENC524524,5.0,329900.0,4,2021,1,4,2711,0.06,512,4,345,14200,68000,123,3.0,3.0,2,1600.0,320.0,1998.0,4,1920.0,12,1
DENC2007184,5.0,319900.0,10,2021,1,4,3404,0.05,523,4,331,22100,81100,120,3.0,4.0,2,2100.0,434.0,1995.0,4,2534.0,12,1
DENC2008912,1.0,335000.0,10,2021,1,4,1976,0.88,143,4,577,17600,74300,83,2.0,2.0,2,1275.0,0.0,1958.0,1,1275.0,26,1
DENC525244,27.0,345000.0,5,2021,1,4,2945,0.09,198,4,278,21500,67800,113,3.0,3.0,2,2100.0,325.0,1988.0,4,2425.0,12,1
DENC2019252,3.0,305000.0,3,2022,1,4,2985,0.8,114,4,356,6800,83700,85,3.0,2.0,2,1875.0,0.0,1960.0,1,1875.0,26,1
DENC524260,50.0,365000.0,4,2021,1,4,2352,0.21,231,4,578,13500,57800,96,4.0,2.0,1,1950.0,640.0,1971.0,1,2590.0,26,1
DENC2007588,4.0,358900.0,9,2021,1,4,3061,0.11,198,4,284,22300,70500,112,3.0,3.0,2,2100.0,300.0,1987.0,2,2400.0,12,1
DENC2005410,6.0,350000.0,8,2021,1,4,3876,1.0,609,4,329,30100,87400,99,4.0,2.0,2,1775.0,0.0,1974.0,1,1775.0,27,1
DENC2005018,4.0,349900.0,8,2021,1,4,1270,0.35,245,4,737,8500,30000,60,3.0,2.0,1,1424.0,0.0,1935.0,1,1424.0,26,1
DENC2007116,5.0,349900.0,9,2021,1,4,1738,0.47,390,4,235,18300,34400,65,3.0,1.0,2,1426.0,0.0,1940.0,1,1426.0,28,1
DENC2001002,51.0,449900.0,6,2021,1,4,4545,0.48,224,4,750,25800,112000,99,4.0,4.0,2,2500.0,501.0,1974.0,1,3001.0,11,1
DENC524662,1.0,370000.0,4,2021,1,4,2203,0.22,230,4,767,13600,53200,94,4.0,3.0,2,2050.0,882.0,1969.0,1,2932.0,11,1
DENC2016676,8.0,375000.0,2,2022,1,4,2352,0.21,231,4,558,13500,57800,96,4.0,2.0,2,1950.0,640.0,1971.0,1,2590.0,27,1
DENC526698,3.0,365000.0,5,2021,1,4,2893,0.24,324,4,766,22100,65600,104,3.0,2.0,2,1975.0,624.0,1979.0,1,2599.0,27,1
DENC2001824,13.0,384900.0,7,2021,1,4,2724,0.54,322,4,412,15400,67200,97,4.0,3.0,2,2025.0,0.0,1972.0,1,2025.0,27,1
