MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt,Sold_Price,Days_on_Market,PC1,PC2,PC3,Class
DENC518554,200000.0,19805,LITTLE ITALY,Red Clay Consolidated,No,Twin/Semi-Detached,0.04,1100.0,1100.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",17.0,103.0,1742,0.04,1920,200000.0,24.0,-3.856584706384473,2.1941469232688484,0.6968825081119864,3
DENC511824,200000.0,19805,WILM #08,Christina,No,Interior Row/Townhouse,0.05,1325.0,1325.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,23.3,88.0,2178,0.05,1959,200000.0,1.0,-3.517450461400508,1.6565746490228592,-0.5603855417421939,3
DENC503786,205000.0,19805,VILONE VILLAGE,Red Clay Consolidated,No,Detached,0.11,0.0,0.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSeptic,Yes,No,Concrete,50.0,100.0,4792,0.11,1948,200000.0,41.0,-3.213591321354313,-0.42444044609462284,0.5092798342638688,1
DENC501882,207500.0,19805,FOREST PARK,Red Clay Consolidated,No,Detached,0.17,1275.0,1275.0,0.0,3.0,1.0,1.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,"Electric,NaturalGas",HeatPumpGasBackUp,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",55.0,103.6,7405,0.17,1948,200000.0,26.0,-2.5633085239264792,-0.1738526684337782,0.2268833549144671,1
DENC491404,290000.0,19805,NONE AVAILABLE,Red Clay Consolidated,No,Twin/Semi-Detached,0.05,1525.0,1525.0,0.0,3.0,1.0,1.0,Two,Traditional,"Main,Upper1",No,WindowUnits,NaturalGas,HotWater,Electric,Public,PublicSewer,Yes,Yes,Brick,25.1,100.0,2178,0.05,1939,200000.0,150.0,-3.8829033297788933,3.6735495129177833,4.899242781634847,2
DENC491004,189900.0,19805,LITTLE ITALY,Red Clay Consolidated,No,Twin/Semi-Detached,0.06,1500.0,1500.0,0.0,3.0,3.0,2.0,Two,AFrame,Main,Yes,CentralAC,NaturalGas,"90ForcedAir,ForcedAir,ProgrammableThermostat",Electric,Public,PublicSewer,Yes,No,"BattsInsulation,Block,Brick,Concrete,CPVCPVC,Frame,VinylSiding",0.0,0.0,2613,0.06,2020,200500.0,119.0,-4.031937241675174,2.921944220114529,-1.2160310736673392,3
DENC506524,200000.0,19805,VILONE VILLAGE,Red Clay Consolidated,No,Detached,0.1,1858.0,1550.0,308.0,3.0,1.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,52.9,100.0,4356,0.1,1948,201000.0,7.0,-2.566304202503607,0.2157651544058057,0.002150571405898587,3
DENC518272,204900.0,19805,WILM #25,Christina,No,Twin/Semi-Detached,0.07,1250.0,1250.0,0.0,3.0,1.0,1.0,Two,Colonial,Upper1,Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,28.2,100.0,3049,0.07,1946,202000.0,56.0,-3.6530590294412413,1.4943926054254175,0.9829007119836124,3
DENC505790,200000.0,19805,WILLOW RUN,Red Clay Consolidated,Yes,Detached,0.16,0.0,0.0,0.0,4.0,1.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,Electric,ForcedAir,Other,Public,PublicSeptic,No,No,"Brick,Stucco",60.0,118.0,6970,0.16,1950,202000.0,7.0,-3.5205710052096584,-1.8289036850336862,0.4944806541353163,1
DENC524320,204900.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Interior Row/Townhouse,0.04,1075.0,1075.0,0.0,3.0,1.0,1.0,Two,Other,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,20.0,97.5,1742,0.04,1918,202500.0,25.0,-4.398262674689879,1.981666035664509,-0.5101177865289623,3
DENC518008,219900.0,19805,WILMINGTON,Christina,No,Twin/Semi-Detached,0.06,2375.0,2375.0,0.0,4.0,3.0,1.0,Two,Colonial,"Lower1,Main,Upper1",No,None,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,Brick,25.0,110.0,2614,0.06,1894,202600.0,37.0,-3.26172563731211,3.9865843549324613,4.745117347953407,2
DENC524238,199900.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.06,1150.0,1150.0,0.0,3.0,1.0,1.0,Two,Traditional,"Lower1,Main,Upper1",No,WindowUnits,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,Brick,27.5,100.0,2614,0.06,1918,205000.0,4.0,-5.659010535379419,3.788977409632526,4.391321463958725,2
DENC513228,199900.0,19805,WILM #24,Red Clay Consolidated,No,End of Row/Townhouse,0.06,1500.0,1500.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,Brick,32.0,80.0,2614,0.06,1920,205000.0,12.0,-3.459045374808508,2.465548782042226,0.2819814022223304,3
DENC510052,200000.0,19805,BROWNTOWN,Christina,No,Twin/Semi-Detached,0.06,1425.0,1425.0,0.0,4.0,3.0,2.0,Three,Traditional,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,"Central,ForcedAir",NaturalGas,Public,PublicSewer,No,Yes,"AluminumSiding,Brick,VinylSiding",26.0,100.0,2614,0.06,2002,205000.0,3.0,-2.2928146229127755,2.141218556877482,-1.540186106893414,3
DENC506896,220000.0,19805,BROWNTOWN,Christina,No,Interior Row/Townhouse,0.05,2042.0,1700.0,342.0,3.0,4.0,2.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,VinylSiding",117.5,18.0,2178,0.05,2001,205000.0,18.0,-1.0445556176343889,1.838025452421265,-2.130772765547397,3
DENC505980,199900.0,19805,CLELAND HEIGHTS,Red Clay Consolidated,No,Detached,0.08,1872.0,1500.0,372.0,3.0,1.0,1.0,Two,CapeCod,"Lower1,Main,Upper1",No,WindowUnits,NaturalGas,BaseboardHotWater,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,37.9,80.0,3485,0.08,1960,205000.0,5.0,-3.3613922402879686,1.6240980972814603,4.549071687508226,2
DENC506018,205000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Interior Row/Townhouse,0.07,1125.0,1125.0,0.0,3.0,1.0,1.0,Three,Other,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Stucco",20.0,144.0,3049,0.07,1918,205000.0,3.0,-3.8261560789503233,2.5472234470623336,-0.7141546404928969,3
DENC505726,195000.0,19805,BROOKLAND TERRACE,Red Clay Consolidated,No,Detached,0.09,1500.0,1500.0,0.0,4.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,"ForcedAir,HotWater",NaturalGas,Public,PublicSewer,Yes,Yes,Block,40.0,100.0,3920,0.09,1940,205000.0,10.0,-1.4243122858268977,1.2980412426431756,-0.021540007788412238,3
DENC505416,239900.0,19805,ELSMERE,Red Clay Consolidated,No,Detached,0.3,1875.0,1875.0,0.0,3.0,2.0,2.0,Two,Victorian,"Main,Upper1",No,WindowUnits,NaturalGas,"BaseboardElectric,BaseboardHotWater",Tankless,Public,PublicSewer,Yes,Yes,Frame,50.0,263.0,13068,0.3,1920,205000.0,19.0,-2.066869839060141,1.691956348885922,5.029331977826949,2
DENC500426,210000.0,19805,LANCASTER VILLAGE,Red Clay Consolidated,No,Twin/Semi-Detached,0.08,1350.0,1350.0,0.0,3.0,1.0,1.0,Two,"AFrame,Colonial","Main,Upper1",Yes,"AirPurificationSystem,CeilingFans,CentralAC",NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",35.0,100.0,3485,0.08,1943,205000.0,14.0,-3.542561355401742,2.527645464280773,1.1462326133633773,3
DENC499728,194900.0,19805,VILONE VILLAGE,Red Clay Consolidated,No,Detached,0.11,1475.0,1475.0,0.0,3.0,2.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"AluminumSiding,Brick,VinylSiding",50.0,100.0,4792,0.11,1950,205000.0,17.0,-3.124184045369157,-1.1585337835690481,-0.017076504527060263,1
DENC518664,195000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.05,0.0,0.0,0.0,2.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,"CentralAC,DuctlessMiniSplit",NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Stone,Stucco",33.4,71.3,2178,0.05,1918,206000.0,3.0,-6.028229506568527,3.0573512746528477,2.4316914815579853,2
DENC506570,209900.0,19805,NONE AVAILABLE,Red Clay Consolidated,No,Interior Row/Townhouse,0.04,2075.0,2075.0,0.0,4.0,2.0,2.0,Three,Traditional,"Main,Upper1,Upper2",Yes,CentralAC,Electric,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,Frame",18.0,87.0,1742,0.04,1920,207000.0,66.0,-2.315261493981707,2.5544478321352875,-0.5168702617677502,3
DENC521402,204900.0,19805,FRANKLIN CHASE,Red Clay Consolidated,No,Interior Row/Townhouse,0.03,1723.0,1525.0,198.0,3.0,2.0,2.0,Three,StraightThru,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,0.0,0.0,1307,0.03,2008,208500.0,5.0,-2.8782349816751234,3.050728569041836,-1.615477959974193,3
DENC519132,208500.0,19805,BRACK-EX,Red Clay Consolidated,No,Detached,0.28,1825.0,1825.0,0.0,4.0,2.0,2.0,Two,Colonial,"Main,Upper1",No,WindowUnits,NaturalGas,Radiator,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",0.0,0.0,6098,0.14,1919,208500.0,1.0,-2.8020774330606737,2.785019501850232,4.204392502327422,2
DENC506878,208000.0,19805,LANCASTER VILLAGE,Red Clay Consolidated,No,Twin/Semi-Detached,0.09,1350.0,1350.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,Central,NaturalGas,Private,PublicSewer,Yes,Yes,Brick,40.0,100.0,3920,0.09,1943,209000.0,12.0,-2.2363660149885902,1.3052865670390112,1.191113378407046,3
DENC523200,200000.0,19805,WESTMORELAND MEWS,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.03,1275.0,1275.0,0.0,2.0,2.0,1.0,Two,"Colonial,Traditional","Main,Upper1",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,No,Brick,15.4,76.7,1307,0.03,1984,210000.0,4.0,-3.023875941507018,2.8325749857378395,-2.3354292865694806,3
DENC522334,205700.0,19805,WILMINGTON,Christina,No,Twin/Semi-Detached,0.07,1100.0,1100.0,0.0,3.0,2.0,1.0,Three,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,29.0,106.2,3049,0.07,1944,210000.0,26.0,-2.938810142278615,2.4658889027509217,-0.21700037922195065,3
DENC521764,199900.0,19805,COLONIAL PARK,Red Clay Consolidated,No,Detached,0.13,1350.0,1350.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",No,None,Oil,HotWater,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,50.0,110.0,5663,0.13,1941,210000.0,7.0,-3.1307821607357007,2.1348285807088416,5.817743489168429,2
DENC517084,224900.0,19805,PARKWAY WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.04,1750.0,1750.0,0.0,3.0,3.0,2.0,Three,Contemporary,"Main,Upper1,Upper2",Yes,CentralAC,Electric,"ForcedAir,HeatPumpElectricBackUp",Electric,Public,PublicSewer,Yes,Yes,"Brick,Frame",18.0,95.3,1742,0.04,1986,210000.0,38.0,-0.6498253184575319,3.550630671202598,-2.748678029095717,3
DENC517030,199900.0,19805,PARKWAY WEST,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.04,0.0,0.0,0.0,3.0,3.0,2.0,Four,Contemporary,"Main,Upper1,Upper2",Yes,CentralAC,Electric,HeatPumps,Electric,Public,PublicSewer,Yes,Yes,WoodSiding,18.0,106.8,1742,0.04,1985,210000.0,5.0,-1.8132280412049855,3.152711472671104,-3.1818279390616095,3
DENC512958,210000.0,19805,STONEY CREST,Red Clay Consolidated,No,Detached,0.16,1550.0,1550.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,No,"Brick,Stucco",73.0,111.4,6970,0.16,1949,210000.0,9.0,-4.135038419048893,-3.264140731243009,-0.3351959110663013,1
DENC512882,210000.0,19805,WILLOW RUN,Red Clay Consolidated,No,Detached,0.28,0.0,0.0,0.0,3.0,1.0,1.0,Two,CapeCod,"Main,Upper1",No,"WallUnit,WindowUnits",Oil,BaseboardHotWater,Electric,Public,PublicSewer,No,Yes,"Concrete,Stucco",48.0,156.3,12197,0.28,1950,210000.0,14.0,-4.669521469416735,-0.8113023824881127,5.805910016326477,2
DENC509248,210000.0,19805,TROLLEY SQUARE,Red Clay Consolidated,No,Interior Row/Townhouse,0.02,1300.0,1300.0,0.0,2.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,HeatPumpElectricBackUp,NaturalGas,Public,PublicSewer,Yes,No,Brick,15.5,68.0,871,0.02,1920,210000.0,12.0,-4.094398911405974,2.3106445821572863,-0.8192795492203231,3
DENC507188,220000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,Yes,End of Row/Townhouse,0.06,1800.0,1800.0,0.0,3.0,1.0,1.0,Two,Cottage,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,27.0,97.5,2614,0.06,1918,210000.0,3.0,-3.348554499142411,2.3589680534062345,-1.150942557727791,3
DENC503200,200000.0,19805,WILM #14,Red Clay Consolidated,No,Interior Row/Townhouse,0.05,2724.0,1725.0,999.0,3.0,2.0,1.0,Two,Colonial,Upper1,No,WindowUnits,NaturalGas,"HotWater,Radiator",Other,Public,PublicSewer,Yes,No,"Brick,Stone",22.7,105.0,2178,0.05,1913,210000.0,4.0,-4.336862603250485,3.827783755115571,4.567510936780739,2
DENC501554,210000.0,19805,PARKWAY WEST,Red Clay Consolidated,Yes,End of Row/Townhouse,0.06,1750.0,1750.0,0.0,3.0,4.0,2.0,Two,Contemporary,"Main,Upper1,Upper2",Yes,CentralAC,Electric,Central,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",26.0,95.3,2614,0.06,1981,210000.0,18.0,-0.4309435486948582,3.305639653506672,-2.5264084938295235,3
DENC501528,208900.0,19805,CHRISTINA OVERLOOK,Christina,Yes,Interior Row/Townhouse,0.04,0.0,0.0,0.0,3.0,3.0,2.0,Three,Contemporary,"Main,Upper1",Yes,"CentralAC,EnergyStarCoolingSystem,ProgrammableThermostat",NaturalGas,"EnergyStarHeatingSystem,ForcedAir",Electric,Public,PublicSewer,No,Yes,"Brick,VinylSiding",0.0,0.0,1742,0.04,2020,210000.0,6.0,-3.099589206996462,2.5338399477952884,-3.4585225498737198,3
DENC504506,209900.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.06,1125.0,1125.0,0.0,3.0,1.0,1.0,Two,Traditional,"Main,Upper1",No,WindowUnits,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"Brick,Stucco",33.4,92.5,2614,0.06,1918,211000.0,13.0,-5.2462727896482395,3.1748379667971887,3.7860507945965884,2
DENC509962,219900.0,19805,BROOKLAND TERRACE,Red Clay Consolidated,No,Detached,0.09,950.0,950.0,0.0,3.0,1.0,1.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Block,Frame",40.0,100.0,3920,0.09,1948,211500.0,72.0,-4.047836569301169,-2.5351529491060534,0.21575611138996623,1
DENC518544,194500.0,19805,BAYARD SQUARE,Christina,No,End of Row/Townhouse,0.06,1400.0,1400.0,0.0,2.0,3.0,2.0,Two,Other,"Lower1,Main,Upper1",Yes,CentralAC,"Electric,NaturalGas",HotWater,NaturalGas,Public,PublicSewer,Yes,No,Brick,23.7,105.0,2614,0.06,1931,212000.0,3.0,-2.954789688826619,2.607249321324286,-0.05086338375805035,3
DENC509424,199900.0,19805,VILONE VILLAGE,Red Clay Consolidated,No,Detached,0.11,1250.0,1250.0,0.0,3.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,BrickFront,50.0,100.0,4791,0.11,1950,212000.0,5.0,-1.9395127888711163,-0.40822093692699957,-0.7568407164421903,1
DENC513274,190000.0,19805,COOL SPRING,Red Clay Consolidated,No,Interior Row/Townhouse,0.04,2075.0,2075.0,0.0,4.0,3.0,2.0,Three,Colonial,"Main,Upper1,Upper2",No,"CeilingFans,WindowUnits",NaturalGas,ForcedAir,InstantHotWater,Community,ApprovedSystem,Yes,No,"Brick,Frame",18.0,87.0,1742,0.04,1900,212500.0,14.0,-1.854045064874725,4.6197262187606825,6.338957552275478,2
DENC520656,214000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.09,1050.0,1050.0,0.0,3.0,1.0,1.0,Two,Other,Upper1,Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Stucco",33.3,135.7,3920,0.09,1918,214000.0,1.0,-4.583748231499472,2.2351450102427624,0.40702351815772686,3
DENC518222,210000.0,19805,COLONIAL HEIGHTS,Red Clay Consolidated,No,Detached,0.25,875.0,875.0,0.0,3.0,1.0,1.0,One,Bungalow,Main,Yes,CentralAC,NaturalGas,Central,Electric,Public,PublicSewer,Yes,Yes,VinylSiding,0.0,0.0,5662,0.13,1920,214000.0,0.0,-3.6783192021916027,-1.724106699725405,-0.12070861618433396,1
DENC511222,185000.0,19805,WILLOW RUN,Red Clay Consolidated,No,Detached,0.15,1525.0,1525.0,0.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,"CeilingFans,CentralAC",Oil,HotWater,Oil,Public,PrivateSewer,No,No,"AluminumSiding,Stucco,VinylSiding",65.0,100.0,6534,0.15,1950,214900.0,11.0,-3.469378504317653,-3.094523044375784,3.4434711140279166,1
DENC521224,214900.0,19805,VILONE VILLAGE,Red Clay Consolidated,No,Detached,0.13,1250.0,1250.0,0.0,4.0,1.0,1.0,OneandaHalf,CapeCod,Main,Yes,CentralAC,Electric,Central,Electric,Public,PublicSewer,No,No,VinylSiding,46.5,100.0,5663,0.13,1950,215000.0,7.0,-3.618781592712948,-2.2476766087284945,-0.10465531292238081,1
DENC509238,215000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Interior Row/Townhouse,0.04,1525.0,1525.0,0.0,3.0,1.0,1.0,Three,Traditional,"Main,Upper1",No,"CeilingFans,WindowUnits",NaturalGas,Radiator,NaturalGas,Public,PublicSewer,Yes,No,Brick,18.0,100.0,1742,0.04,1918,215000.0,21.0,-5.734491999540589,4.47266292981792,4.089183241899442,2
DENC508872,204900.0,19805,BROOKLAND TERRACE,Red Clay Consolidated,No,Detached,0.14,1950.0,1950.0,0.0,3.0,2.0,2.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,"Electric,NaturalGas","HeatPumpGasBackUp,WallUnit",NaturalGas,Public,PublicSewer,Yes,No,"Asbestos,SteelSiding",60.0,100.0,6098,0.14,1930,215000.0,9.0,-2.1495555280328444,0.682957100583488,1.1628546386360743,3
DENC503166,199900.0,19805,OAK GROVE,Red Clay Consolidated,No,Detached,0.15,1225.0,1225.0,0.0,3.0,1.0,1.0,One,Bungalow,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",38.0,140.0,6534,0.15,1933,215000.0,7.0,-3.8819853508245856,-2.178956631988501,0.30483207389209643,1
DENC523562,205000.0,19805,WILM #25,Christina,No,Twin/Semi-Detached,0.06,1250.0,1250.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Block,Brick,StickBuilt",24.9,100.0,2614,0.06,1946,215300.0,6.0,-3.4127010772455497,1.7751817950215252,-0.25079455806030615,3
DENC517740,209900.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Interior Row/Townhouse,0.04,1125.0,1125.0,0.0,3.0,1.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,18.0,97.5,1742,0.04,1918,215500.0,9.0,-3.8391868725067164,1.869922345961964,-0.6082667143878948,3
DENC510788,209900.0,19805,LITTLE ITALY,Red Clay Consolidated,No,Twin/Semi-Detached,0.04,1500.0,1500.0,0.0,3.0,2.0,2.0,Two,Traditional,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Stucco",17.7,100.0,1742,0.04,1900,217000.0,22.0,-3.5162534115927215,2.75968325134942,-0.2774774994682215,3
DENC503106,239900.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Interior Row/Townhouse,0.08,1300.0,1300.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,31.4,116.5,3484,0.08,1918,217000.0,22.0,-2.7940243006766683,2.0962474290494035,-0.32671457271656323,3
DENC511874,223000.0,19805,GREENBRIER VILLAGE,Red Clay Consolidated,Yes,Interior Row/Townhouse,0.06,1529.0,1529.0,0.0,3.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",0.0,0.0,2614,0.06,2003,218000.0,6.0,-0.7758362374988595,2.92967966702984,-2.8312395193313677,3
DENC517662,224900.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.09,1025.0,1025.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Stucco,47.5,97.2,3920,0.09,1918,218900.0,55.0,-2.815571998736013,1.8582916609885616,0.0487153744462175,3
DENC518102,219900.0,19805,ELSMERE,Red Clay Consolidated,No,Detached,0.16,1500.0,1500.0,0.0,3.0,2.0,2.0,One,Bungalow,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,VinylSiding",47.6,150.0,6970,0.16,1943,219900.0,34.0,-2.738872634794172,-1.650409460917574,0.19460025293893474,1
DENC511468,225000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.06,1025.0,1025.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,Central,NaturalGas,Public,PublicSewer,Yes,No,Masonry,41.8,76.9,2614,0.06,1918,219900.0,11.0,-4.315389165825001,2.1479322686475633,-0.007799847411058511,3
DENC521954,209900.0,19805,BROOKLAND TERRACE,Red Clay Consolidated,Yes,Detached,0.18,1575.0,1575.0,0.0,4.0,2.0,1.0,Two,Bungalow,"Main,Upper1",No,WindowUnits,NaturalGas,"HotWater,Radiator",NaturalGas,Public,PublicSewer,Yes,No,AluminumSiding,0.0,0.0,3920,0.09,1938,220000.0,3.0,-3.749089487292894,2.3175365006457556,3.8525951331395216,2
DENC521530,220000.0,19805,WILLOW RUN,Red Clay Consolidated,No,Detached,0.18,0.0,0.0,0.0,3.0,1.0,1.0,Two,CapeCod,Main,No,WindowUnits,Oil,HotWater,Electric,Public,PublicSewer,No,No,"Concrete,Stucco",60.0,123.3,7841,0.18,1950,220000.0,20.0,-6.076943823833778,-1.1404673901161602,5.903758303653129,2
DENC520566,220000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,Twin/Semi-Detached,0.07,1000.0,1000.0,0.0,3.0,1.0,1.0,Two,Traditional,Upper1,Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Mixed,33.4,97.5,3049,0.07,1918,220000.0,2.0,-4.646214296233125,1.629656381015251,0.3060659272433681,3
DENC518232,214900.0,19805,LATIMER ESTATES,Red Clay Consolidated,No,Detached,0.14,1325.0,1325.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick",60.0,100.0,6098,0.14,1941,220000.0,13.0,-1.6665848300729977,0.23524503925409312,-0.062108779007714436,3
DENC518090,220000.0,19805,LATIMER ESTATES,Red Clay Consolidated,No,Detached,0.14,1400.0,1400.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,60.0,100.0,6098,0.14,1941,220000.0,6.0,-1.5908626496835339,0.41884946150529434,-0.14641722714249616,3
DENC517154,219900.0,19805,WILLOW RUN,Red Clay Consolidated,No,Detached,0.18,1775.0,1775.0,0.0,4.0,2.0,1.0,OneandaHalf,CapeCod,Main,Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,No,No,"Brick,Stucco",71.8,142.9,7841,0.18,1950,220000.0,5.0,-3.1751611025799678,-1.8858126765158747,1.9047854428239213,1
DENC511618,230000.0,19805,UNION PARK GARDENS,Red Clay Consolidated,No,End of Row/Townhouse,0.06,1175.0,1175.0,0.0,3.0,1.0,1.0,Two,Cottage,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,26.6,100.0,2614,0.06,1918,220000.0,20.0,-4.207816928629218,1.8368687979381186,-0.6010996863889395,3
DENC510070,229900.0,19805,NONE AVAILABLE,Christina,No,Interior Row/Townhouse,0.04,2350.0,2350.0,0.0,4.0,3.0,2.0,Three,Traditional,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"Central,EnergyStarHeatingSystem,ForcedAir",Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",0.0,0.0,1742,0.04,2003,220000.0,18.0,-0.7108100668886875,3.0207918418974495,-1.7239094627065787,3
