Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,NumberofStories,Central_Air_YN,Water,Basement_YN,Garage_YN,ExteriorMaterial,YearBuilt
246500.0,2,215,2,2,2,0.17,1625.0,1625.0,0.0,3.0,2.0,26,2,12,1,2,69,117
235000.0,2,331,4,1,1,0.16,1850.0,1850.0,0.0,4.0,2.0,5,1,12,2,2,193,89
249900.0,2,187,2,1,1,0.35,2553.0,2100.0,453.0,4.0,1.0,26,2,12,2,1,43,89
249900.0,2,309,2,1,1,0.41,1200.0,1200.0,0.0,3.0,2.0,12,2,12,2,2,21,78
235000.0,2,215,2,2,3,0.05,1853.0,1625.0,228.0,4.0,3.0,12,2,12,2,2,13,113
237500.0,2,215,2,1,2,0.1,1650.0,1650.0,0.0,3.0,3.0,27,2,12,2,2,69,109
239900.0,2,513,4,2,3,0.06,1350.0,1350.0,0.0,3.0,3.0,27,2,12,2,2,293,117
245000.0,2,1,2,2,2,0.32,1475.0,1475.0,0.0,3.0,4.0,12,2,12,2,1,69,120
245000.0,2,118,2,2,3,0.09,1750.0,1750.0,0.0,3.0,3.0,27,2,12,2,2,43,119
239900.0,2,225,2,1,1,0.21,2795.0,1675.0,1120.0,3.0,2.0,18,2,12,1,2,291,87
239900.0,2,74,2,2,1,0.15,1963.0,1475.0,488.0,3.0,2.0,11,2,12,2,2,193,91
235000.0,2,155,2,1,1,0.2,1175.0,1175.0,0.0,3.0,2.0,11,2,12,2,2,46,100
229900.0,2,362,2,2,1,0.16,2131.0,1775.0,356.0,3.0,3.0,11,2,12,2,1,43,88
229900.0,2,215,2,1,2,0.09,1650.0,1650.0,0.0,3.0,3.0,27,2,12,2,2,3,111
249900.0,2,175,2,1,1,0.35,2075.0,2075.0,0.0,4.0,3.0,12,2,12,2,2,291,103
259900.0,2,155,2,1,1,0.29,1950.0,1950.0,0.0,4.0,2.0,31,2,1,2,2,202,100
245900.0,2,161,2,2,3,0.05,2015.0,1825.0,190.0,3.0,3.0,27,2,12,2,2,43,111
239999.0,2,383,2,1,1,0.18,2103.0,1575.0,528.0,4.0,2.0,26,2,12,2,1,73,92
237500.0,2,225,2,1,1,0.21,1960.0,1400.0,560.0,3.0,2.0,12,2,12,2,1,170,85
264900.0,2,118,2,2,3,0.06,1700.0,1700.0,0.0,3.0,3.0,26,2,12,2,1,69,117
259900.0,2,425,2,1,1,0.18,1834.0,1314.0,520.0,3.0,2.0,11,2,12,2,2,141,98
259999.0,2,383,2,2,1,0.79,1709.0,1425.0,284.0,4.0,2.0,11,2,12,2,2,141,92
260000.0,2,513,4,2,2,0.16,2385.0,1875.0,510.0,3.0,3.0,27,2,12,2,1,51,123
269500.0,2,175,2,1,1,0.2,1852.0,1550.0,302.0,3.0,3.0,27,2,12,2,2,291,100
250000.0,2,108,2,1,1,0.22,2400.0,1800.0,600.0,3.0,2.0,26,2,12,2,1,3,100
244900.0,2,609,2,1,1,0.21,2047.0,1475.0,572.0,3.0,2.0,12,2,12,2,2,73,93
249900.0,2,360,2,1,1,0.19,1450.0,1450.0,0.0,3.0,2.0,27,2,12,1,1,164,91
264500.0,2,367,4,2,2,0.14,2385.0,1875.0,510.0,3.0,3.0,12,2,12,2,1,291,122
264900.0,2,118,2,2,3,0.05,1625.0,1625.0,0.0,3.0,3.0,27,2,12,2,2,193,117
260000.0,2,331,4,2,1,0.16,1675.0,1675.0,0.0,3.0,2.0,26,2,12,2,2,4,89
250000.0,2,225,2,1,1,0.21,2301.0,1725.0,576.0,3.0,1.0,26,2,12,2,1,43,91
265000.0,2,155,2,1,1,0.2,2590.0,1950.0,640.0,4.0,2.0,26,2,12,2,1,73,100
255000.0,2,155,2,1,1,0.22,1400.0,1400.0,0.0,4.0,2.0,26,2,12,1,2,247,100
269000.0,2,108,2,1,1,0.18,1650.0,1650.0,0.0,4.0,2.0,27,2,12,2,2,80,94
265000.0,2,401,2,2,1,0.18,2722.0,2050.0,672.0,3.0,2.0,11,2,12,2,1,43,94
274900.0,2,331,4,1,1,0.23,2465.0,1850.0,615.0,4.0,2.0,13,2,12,2,2,141,89
259900.0,2,456,2,1,1,0.19,2175.0,2175.0,0.0,4.0,2.0,26,2,12,2,1,71,79
259900.0,2,333,2,1,1,0.2,2932.0,2050.0,882.0,3.0,2.0,26,2,12,2,1,164,97
269900.0,2,504,2,1,1,0.16,1350.0,1350.0,0.0,4.0,2.0,26,2,12,2,2,193,90
269000.0,2,367,2,1,1,0.6,1500.0,1500.0,0.0,3.0,2.0,27,2,12,2,2,237,82
289500.0,2,401,2,1,1,0.16,3393.0,2275.0,1118.0,3.0,2.0,11,2,12,2,1,141,93
269900.0,2,161,2,2,7,0.12,2065.0,1875.0,190.0,3.0,3.0,12,2,12,2,2,69,113
250000.0,2,150,2,1,1,0.51,1200.0,1200.0,0.0,3.0,2.0,11,2,12,2,2,141,80
259000.0,2,609,2,1,1,0.17,1350.0,1350.0,0.0,3.0,2.0,11,2,12,2,2,141,87
265000.0,2,609,2,1,1,0.16,3035.0,2075.0,960.0,3.0,2.0,11,2,12,2,2,170,86
269000.0,2,155,2,1,1,0.22,2265.0,1950.0,315.0,4.0,2.0,13,2,12,2,2,164,100
259900.0,2,74,2,1,1,0.15,1525.0,1525.0,0.0,3.0,2.0,26,2,12,2,1,193,91
274900.0,2,513,4,2,3,0.06,1475.0,1475.0,0.0,3.0,3.0,27,2,12,2,2,247,119
300000.0,2,198,2,2,3,0.09,2000.0,2000.0,0.0,3.0,3.0,28,2,12,2,2,251,115
289000.0,2,155,2,1,1,0.28,1675.0,1675.0,0.0,4.0,2.0,27,2,12,1,2,43,100
269900.0,2,271,2,2,3,0.08,1700.0,1700.0,0.0,3.0,3.0,12,2,12,2,2,66,125
274900.0,2,161,2,1,3,0.06,1825.0,1825.0,0.0,3.0,3.0,27,2,12,2,2,193,107
275000.0,2,198,2,2,3,0.07,1725.0,1725.0,0.0,2.0,3.0,28,2,12,2,2,259,115
275000.0,2,108,2,1,1,0.21,1325.0,1325.0,0.0,4.0,2.0,27,2,12,2,1,43,105
300000.0,2,235,2,1,1,0.34,1925.0,1925.0,0.0,4.0,3.0,12,2,12,2,1,73,98
275000.0,2,155,2,1,1,0.22,2590.0,1950.0,640.0,3.0,2.0,26,2,12,2,2,193,99
269999.0,2,331,4,2,1,0.22,2075.0,2075.0,0.0,3.0,2.0,18,2,12,2,1,193,89
259900.0,2,331,4,1,1,0.16,2044.0,1550.0,494.0,3.0,2.0,27,2,12,2,1,193,89
260000.0,2,609,2,1,1,0.16,1575.0,1575.0,0.0,3.0,3.0,27,2,12,2,2,43,93
269900.0,2,609,2,1,1,0.17,1650.0,1650.0,0.0,4.0,3.0,27,2,12,2,2,24,92
269000.0,2,108,2,1,1,0.21,1325.0,1325.0,0.0,4.0,2.0,27,2,12,2,1,205,105
277000.0,2,333,2,2,1,0.23,3115.0,2075.0,1040.0,4.0,2.0,27,2,12,2,1,164,97
279900.0,2,331,4,2,1,0.34,1675.0,1675.0,0.0,3.0,2.0,26,2,12,2,2,164,90
279900.0,2,513,4,2,3,0.06,1350.0,1350.0,0.0,3.0,3.0,27,2,12,2,2,293,117
265000.0,2,425,2,1,1,0.17,1550.0,1550.0,0.0,4.0,2.0,27,2,12,2,2,73,92
279900.0,2,331,4,2,1,0.34,1675.0,1675.0,0.0,3.0,2.0,26,2,12,2,2,164,90
280000.0,2,150,2,1,1,0.44,2025.0,2025.0,0.0,3.0,2.0,12,2,15,2,2,141,71
269900.0,2,74,2,1,1,0.24,3668.0,3400.0,268.0,4.0,2.0,26,2,12,2,1,141,91
259900.0,2,161,2,1,2,0.14,2065.0,1875.0,190.0,3.0,3.0,27,2,12,2,2,43,111
285000.0,2,504,2,1,1,0.18,1425.0,1425.0,0.0,4.0,2.0,12,2,12,2,1,43,86
274900.0,2,484,2,1,1,0.23,1900.0,1900.0,0.0,3.0,3.0,27,2,12,2,2,69,117
299000.0,2,175,2,1,1,0.22,3074.0,2150.0,924.0,5.0,3.0,11,2,12,2,2,291,101
269900.0,2,446,2,1,1,0.21,1700.0,1700.0,0.0,3.0,1.0,26,2,12,2,2,134,79
294900.0,2,609,2,1,1,0.25,2070.0,1550.0,520.0,3.0,2.0,12,2,12,2,2,24,86
264900.0,2,303,2,2,2,0.07,2335.0,1975.0,360.0,2.0,3.0,12,2,12,2,1,286,129
272500.0,2,609,2,1,1,0.15,2294.0,1650.0,644.0,3.0,2.0,12,2,12,2,2,193,93
285000.0,2,225,2,1,1,0.2,3204.0,2350.0,854.0,5.0,3.0,11,2,12,2,1,239,91
283900.0,2,484,2,1,1,0.21,2500.0,1900.0,600.0,3.0,3.0,12,2,12,2,1,291,116
290000.0,2,513,4,2,2,0.1,2936.0,2400.0,536.0,2.0,2.0,12,2,12,2,2,247,120
284500.0,2,504,2,1,1,0.21,2088.0,1850.0,238.0,4.0,2.0,12,2,12,2,2,193,94
286500.0,2,331,4,1,1,0.18,1675.0,1675.0,0.0,3.0,2.0,26,2,12,2,2,24,89
290000.0,2,175,2,1,1,0.36,2150.0,1650.0,500.0,3.0,2.0,12,2,12,2,2,257,101
289900.0,2,484,2,1,1,0.2,1450.0,1450.0,0.0,3.0,2.0,26,2,12,2,2,69,118
279900.0,2,215,2,1,3,0.06,1950.0,1650.0,300.0,3.0,3.0,26,2,12,2,2,3,109
245000.0,2,567,2,1,1,0.15,1400.0,1400.0,0.0,3.0,2.0,27,2,12,2,2,43,110
290000.0,2,367,2,1,1,0.24,2235.0,1675.0,560.0,4.0,2.0,11,2,12,2,1,75,92
285000.0,2,155,2,1,1,0.31,1551.0,1176.0,375.0,3.0,2.0,26,2,12,2,1,193,98
299900.0,2,186,2,1,1,0.41,2600.0,2600.0,0.0,4.0,3.0,27,2,12,2,2,247,94
285000.0,2,47,2,1,1,0.17,2284.0,1825.0,459.0,4.0,2.0,27,2,12,2,1,188,82
269999.0,2,157,2,1,1,0.22,2590.0,1950.0,640.0,4.0,2.0,26,2,12,2,2,43,100
299900.0,2,187,2,1,1,0.22,1975.0,1975.0,0.0,4.0,2.0,27,2,12,2,2,73,90
285000.0,2,303,2,2,3,0.05,2800.0,2000.0,800.0,3.0,4.0,12,2,12,2,2,286,126
290000.0,2,47,2,1,1,0.17,2811.0,2225.0,586.0,4.0,2.0,27,2,12,2,1,67,82
289900.0,2,513,4,2,3,0.09,1350.0,1350.0,0.0,3.0,3.0,12,2,12,2,2,247,118
295000.0,2,333,2,2,1,0.23,2605.0,1825.0,780.0,3.0,2.0,11,2,12,2,2,193,97
289000.0,2,513,4,2,2,0.27,1575.0,1575.0,0.0,3.0,3.0,27,2,12,2,2,293,118
279900.0,2,187,2,1,1,0.26,1675.0,1675.0,0.0,4.0,2.0,27,2,12,2,2,76,90
284900.0,2,513,4,2,1,0.11,1575.0,1575.0,0.0,3.0,3.0,27,2,12,2,2,293,118
294900.0,2,108,2,1,1,0.19,2680.0,1900.0,780.0,4.0,2.0,4,2,12,2,1,73,93
299900.0,2,147,2,1,1,0.32,0.0,0.0,0.0,4.0,2.0,27,2,12,2,2,73,100
285000.0,2,74,2,1,1,0.24,2070.0,1550.0,520.0,3.0,2.0,11,2,12,2,2,43,90
299900.0,2,103,2,1,1,0.24,1950.0,1950.0,0.0,4.0,3.0,26,2,12,2,2,43,96
285000.0,2,187,2,1,1,0.25,1144.0,0.0,1144.0,3.0,2.0,12,2,12,2,2,43,89
289900.0,2,303,2,2,3,0.05,2000.0,2000.0,0.0,3.0,3.0,13,2,12,2,2,286,125
319900.0,2,303,2,2,3,0.06,1800.0,1800.0,0.0,4.0,4.0,13,2,12,2,2,208,127
300000.0,2,331,4,1,1,0.24,1875.0,1875.0,0.0,4.0,2.0,27,2,12,2,2,141,89
315000.0,2,309,2,1,1,0.52,1775.0,1775.0,0.0,3.0,2.0,12,2,12,2,2,71,80
289900.0,2,504,2,1,1,0.2,1900.0,1900.0,0.0,4.0,2.0,12,2,12,2,1,69,92
299000.0,2,516,2,1,1,0.23,1972.0,1650.0,322.0,3.0,2.0,12,2,12,2,2,73,97
350000.0,2,367,2,1,1,2.45,0.0,0.0,0.0,3.0,3.0,26,1,12,2,1,280,84
285000.0,2,137,2,2,7,0.14,1775.0,1775.0,0.0,3.0,3.0,28,2,12,2,2,43,117
295000.0,2,360,2,1,1,0.16,1000.0,1000.0,0.0,3.0,1.0,26,2,12,2,2,141,71
339900.0,2,370,4,2,1,0.82,1650.0,1650.0,0.0,4.0,2.0,26,1,12,2,2,193,85
292500.0,2,374,2,1,1,0.21,2575.0,2575.0,0.0,5.0,3.0,27,2,12,2,2,43,92
279900.0,2,331,4,2,1,0.22,1550.0,1550.0,0.0,3.0,2.0,27,2,12,2,2,43,89
315000.0,2,333,2,1,1,0.16,1700.0,1700.0,0.0,4.0,2.0,27,2,12,2,2,141,97
275000.0,2,331,4,1,1,0.2,1325.0,1325.0,0.0,3.0,2.0,18,2,9,2,2,193,89
307000.0,2,186,2,1,1,0.35,2725.0,2725.0,0.0,4.0,3.0,27,2,12,2,2,69,100
315000.0,2,333,2,1,1,0.16,2588.0,1950.0,638.0,4.0,2.0,28,2,12,2,2,193,97
318000.0,2,349,2,1,1,0.15,1750.0,1750.0,0.0,3.0,3.0,27,2,12,2,2,69,116
289900.0,2,504,2,1,1,0.18,2726.0,2250.0,476.0,4.0,2.0,12,2,12,2,2,193,94
312000.0,2,235,2,1,1,0.21,2340.0,2340.0,0.0,5.0,3.0,27,2,12,2,2,240,98
309900.0,2,360,2,1,1,0.29,2798.0,2200.0,598.0,3.0,3.0,12,2,12,2,2,164,91
300000.0,2,331,4,1,1,0.16,2940.0,2225.0,715.0,5.0,3.0,28,2,12,2,1,73,89
334900.0,2,367,2,1,1,0.37,2836.0,2125.0,711.0,3.0,2.0,11,2,12,2,2,141,90
294900.0,2,103,2,2,1,0.23,1700.0,1700.0,0.0,3.0,2.0,26,2,12,2,2,73,96
309900.0,2,609,2,1,1,0.18,1525.0,1525.0,0.0,3.0,3.0,12,2,12,2,2,141,85
309900.0,2,609,2,1,1,0.21,2047.0,1475.0,572.0,3.0,3.0,26,2,1,2,1,141,93
279900.0,2,186,2,1,1,0.99,3750.0,3750.0,0.0,4.0,3.0,27,1,12,2,2,286,49
395000.0,2,347,2,2,1,0.97,2350.0,2350.0,0.0,3.0,3.0,26,2,15,2,2,279,99
299900.0,2,175,2,1,1,0.24,2025.0,2025.0,0.0,4.0,3.0,27,2,12,2,2,291,102
309900.0,2,609,2,1,1,0.16,2436.0,1825.0,611.0,3.0,2.0,11,2,12,2,2,88,93
319900.0,2,349,2,1,1,0.18,2075.0,2075.0,0.0,4.0,3.0,27,2,12,2,2,291,116
309900.0,2,1,2,1,1,0.16,1525.0,1525.0,0.0,3.0,3.0,27,2,12,2,2,193,123
315000.0,2,93,2,1,2,0.26,1975.0,1975.0,0.0,3.0,3.0,27,2,12,2,2,43,131
315000.0,2,147,2,1,1,0.18,2588.0,1950.0,638.0,4.0,3.0,5,2,12,2,2,73,100
289900.0,2,609,2,1,1,0.22,3542.0,2125.0,1417.0,3.0,2.0,12,2,9,2,1,141,86
329900.0,2,349,2,1,1,0.15,2150.0,2150.0,0.0,3.0,3.0,27,2,12,2,2,291,116
325000.0,2,367,4,1,1,5.0,4900.0,4900.0,0.0,6.0,5.0,13,2,9,2,2,141,114
315000.0,2,609,2,1,1,0.29,1650.0,1650.0,0.0,4.0,3.0,27,2,12,2,2,79,92
325000.0,2,186,2,1,1,0.32,3197.0,2100.0,1097.0,4.0,3.0,27,2,12,2,2,144,96
323000.0,2,103,2,2,1,0.24,3386.0,2650.0,736.0,4.0,4.0,11,2,12,2,2,163,97
340000.0,2,218,2,2,3,0.07,2800.0,2800.0,0.0,4.0,4.0,12,2,12,2,2,69,142
300000.0,2,609,2,1,1,0.16,1825.0,1825.0,0.0,3.0,3.0,27,2,12,2,2,193,92
289900.0,2,331,4,1,1,0.16,2465.0,1850.0,615.0,4.0,2.0,12,2,12,2,2,79,89
325000.0,2,147,2,1,1,0.21,3255.0,1860.0,1395.0,5.0,3.0,11,2,12,2,2,193,101
322000.0,2,564,2,2,1,0.25,2075.0,2075.0,0.0,4.0,3.0,27,2,12,2,2,73,96
314900.0,2,331,4,1,1,0.21,2601.0,1950.0,651.0,5.0,2.0,12,2,12,2,1,164,91
300000.0,2,175,2,1,1,0.18,4310.0,2625.0,1685.0,4.0,4.0,4,2,12,2,2,247,101
314900.0,2,103,2,2,1,0.28,2200.0,2200.0,0.0,4.0,3.0,27,2,12,2,2,73,94
310000.0,2,564,2,2,1,0.24,1725.0,1725.0,0.0,4.0,3.0,27,2,12,2,2,124,97
345000.0,2,108,2,1,1,0.2,1850.0,1850.0,0.0,5.0,2.0,27,2,12,2,1,291,93
345000.0,2,186,2,1,1,0.54,2125.0,2125.0,0.0,4.0,3.0,12,2,12,2,2,43,107
319900.0,2,1,2,2,1,0.15,3475.0,2975.0,500.0,4.0,3.0,27,2,12,2,2,291,124
329900.0,2,103,2,1,1,0.23,2075.0,2075.0,0.0,4.0,3.0,3,2,12,2,2,193,96
335000.0,2,103,2,2,1,0.25,1875.0,1875.0,0.0,4.0,3.0,12,2,12,2,2,73,95
339500.0,2,159,2,1,1,0.26,2275.0,2275.0,0.0,4.0,3.0,27,2,9,2,2,43,99
339000.0,2,159,2,1,1,0.34,1925.0,1925.0,0.0,3.0,3.0,26,2,12,2,2,291,98
329900.0,2,108,2,1,1,0.18,2050.0,2050.0,0.0,5.0,3.0,27,2,12,2,1,43,93
389900.0,2,116,2,1,1,1.04,1925.0,1925.0,0.0,3.0,2.0,27,2,15,2,2,43,89
350000.0,2,516,2,1,1,0.27,2025.0,2025.0,0.0,5.0,3.0,26,1,12,2,2,73,95
334900.0,2,349,2,1,1,0.15,3725.0,2225.0,1500.0,4.0,3.0,12,2,12,2,2,223,116
325000.0,2,118,2,2,2,0.17,2550.0,1750.0,800.0,3.0,3.0,27,1,12,2,2,205,118
399900.0,2,379,2,1,1,0.34,2100.0,2100.0,0.0,5.0,3.0,27,2,12,2,2,43,98
315000.0,2,331,4,2,1,0.15,1800.0,1800.0,0.0,3.0,3.0,27,2,12,2,1,69,128
359900.0,2,218,2,2,3,0.07,2075.0,2075.0,0.0,4.0,4.0,12,2,12,2,2,69,140
359900.0,2,374,2,1,1,0.22,1875.0,1875.0,0.0,4.0,2.0,12,2,12,2,2,193,92
379900.0,2,547,2,1,8,0.0,1466.0,1466.0,0.0,3.0,2.0,26,2,12,1,1,229,137
349900.0,2,137,2,2,1,0.36,2225.0,2225.0,0.0,4.0,3.0,27,2,12,2,2,43,118
350000.0,2,137,2,1,1,0.21,2200.0,2200.0,0.0,4.0,3.0,27,2,12,2,2,43,117
350000.0,2,262,2,1,1,1.17,4025.0,4025.0,0.0,3.0,3.0,26,2,12,2,2,286,102
309000.0,2,218,2,2,3,0.06,2575.0,2575.0,0.0,3.0,4.0,12,2,12,1,1,69,140
344900.0,2,103,2,1,1,0.23,2790.0,2100.0,690.0,4.0,2.0,12,2,12,2,2,73,93
349900.0,2,103,2,1,1,0.42,2395.0,2395.0,0.0,4.0,3.0,27,2,12,2,2,193,95
354900.0,2,623,2,1,1,0.29,2506.0,2000.0,506.0,4.0,3.0,12,2,12,2,2,69,124
348900.0,2,141,2,2,1,0.83,2300.0,2300.0,0.0,4.0,3.0,12,2,15,2,2,43,92
365000.0,2,379,2,1,1,0.29,2900.0,2600.0,300.0,4.0,3.0,18,2,12,2,2,111,85
349900.0,2,147,2,1,1,0.18,1975.0,1975.0,0.0,4.0,3.0,27,2,4,2,2,193,100
349000.0,2,103,2,2,1,0.23,1875.0,1875.0,0.0,4.0,3.0,27,2,12,2,2,73,95
375000.0,2,330,4,1,1,0.27,2300.0,1800.0,500.0,3.0,3.0,12,1,12,2,2,286,115
349900.0,2,198,2,2,2,0.27,3500.0,3500.0,0.0,5.0,4.0,26,2,12,2,1,251,119
375000.0,2,485,2,1,1,0.9,2625.0,2625.0,0.0,4.0,3.0,27,2,15,2,2,24,100
365000.0,2,563,2,2,1,0.36,2375.0,2375.0,0.0,4.0,3.0,12,2,12,2,2,69,118
350000.0,2,356,2,2,1,0.5,2550.0,2550.0,0.0,4.0,3.0,27,2,12,2,2,69,117
349900.0,2,374,2,1,1,0.25,3670.0,2600.0,1070.0,4.0,3.0,13,2,12,2,1,164,89
400000.0,2,72,2,1,1,0.51,3175.0,3175.0,0.0,4.0,3.0,27,2,15,2,2,141,102
400000.0,2,370,4,2,1,0.69,1525.0,1525.0,0.0,3.0,2.0,26,2,12,2,2,195,92
455000.0,2,464,2,2,1,0.38,2875.0,2875.0,0.0,4.0,3.0,12,2,12,2,2,68,121
375000.0,2,367,2,1,1,0.34,2150.0,2150.0,0.0,3.0,4.0,27,2,12,2,2,141,78
399900.0,2,374,2,1,1,0.27,3392.0,2300.0,1092.0,3.0,2.0,5,2,9,2,2,164,88
359900.0,2,379,2,1,1,0.29,2275.0,2275.0,0.0,3.0,2.0,26,2,12,2,2,193,91
375000.0,2,8,2,1,1,1.0,3000.0,3000.0,0.0,4.0,3.0,27,2,15,2,2,193,117
389900.0,2,517,2,1,1,0.44,4470.0,2925.0,1545.0,4.0,3.0,11,2,15,2,2,141,94
375000.0,2,379,2,1,1,0.42,2977.0,2125.0,852.0,3.0,3.0,11,2,12,2,2,111,89
364900.0,2,186,2,1,1,0.34,2125.0,2125.0,0.0,4.0,3.0,27,2,12,2,2,193,98
364900.0,2,1,2,1,1,0.15,2942.0,2450.0,492.0,4.0,4.0,12,2,12,2,2,291,123
409900.0,2,42,4,1,1,1.01,2500.0,2500.0,0.0,4.0,4.0,27,2,15,2,2,43,104
374900.0,2,141,2,1,1,0.84,2750.0,2750.0,0.0,4.0,3.0,27,2,15,2,2,43,105
375000.0,2,516,2,1,1,0.67,3000.0,2750.0,250.0,4.0,3.0,3,1,12,2,2,6,95
349900.0,2,563,2,2,1,0.54,2575.0,2575.0,0.0,5.0,3.0,12,2,12,2,2,291,117
475000.0,2,367,2,1,1,1.43,3935.0,2885.0,1050.0,4.0,3.0,12,2,12,2,1,43,89
365000.0,2,379,2,1,1,0.36,2150.0,2150.0,0.0,4.0,3.0,27,2,12,2,2,205,97
380000.0,2,360,2,1,1,0.16,2360.0,2360.0,0.0,4.0,4.0,28,2,12,2,2,69,69
381900.0,2,563,2,1,1,0.38,2550.0,2550.0,0.0,5.0,3.0,27,2,12,2,2,141,119
399990.0,2,415,2,2,1,0.23,2575.0,2575.0,0.0,5.0,3.0,12,2,12,2,2,69,143
389900.0,2,370,4,1,1,0.94,1950.0,1950.0,0.0,4.0,3.0,26,2,12,2,2,30,98
399900.0,2,374,2,1,1,0.28,2700.0,2500.0,200.0,5.0,4.0,12,2,12,2,2,141,89
389000.0,2,370,4,1,1,0.94,2000.0,2000.0,0.0,3.0,2.0,11,2,12,2,2,43,91
399900.0,2,262,2,2,1,1.42,2125.0,2125.0,0.0,4.0,3.0,26,1,11,2,2,247,90
360000.0,2,137,2,2,1,0.21,2175.0,2175.0,0.0,4.0,3.0,27,2,12,2,2,43,117
399900.0,2,141,2,1,1,0.95,2838.0,2365.0,473.0,4.0,3.0,12,2,15,2,2,291,92
385000.0,2,186,2,1,1,0.46,2451.0,2175.0,276.0,4.0,3.0,27,2,12,2,2,291,92
379900.0,2,563,2,2,1,0.4,2500.0,2500.0,0.0,4.0,3.0,12,2,12,2,2,291,116
395000.0,2,347,2,1,1,0.79,2375.0,2375.0,0.0,3.0,3.0,27,2,15,2,2,69,101
409000.0,2,430,2,1,1,0.31,3650.0,2650.0,1000.0,4.0,3.0,27,2,12,2,2,130,117
420000.0,2,547,2,1,5,0.0,0.0,0.0,0.0,3.0,2.0,26,2,12,1,1,183,137
375000.0,2,356,2,2,1,1.1,2750.0,2750.0,0.0,4.0,3.0,12,2,12,2,2,291,117
384900.0,2,159,2,2,1,0.4,2225.0,2225.0,0.0,4.0,3.0,27,2,12,2,2,193,99
439900.0,2,282,2,2,1,0.77,3100.0,3100.0,0.0,4.0,3.0,27,2,15,2,2,43,102
425000.0,2,374,2,1,1,0.29,2350.0,2350.0,0.0,5.0,3.0,27,2,12,2,2,141,91
429900.0,2,198,2,2,1,0.22,2800.0,2800.0,0.0,4.0,3.0,27,2,12,2,2,291,117
387500.0,2,509,4,2,1,0.86,2850.0,2850.0,0.0,4.0,3.0,27,2,12,2,2,43,102
420000.0,2,281,2,1,1,0.75,2050.0,2050.0,0.0,3.0,3.0,27,2,15,2,2,69,105
425000.0,2,485,2,1,1,0.85,3200.0,3200.0,0.0,4.0,2.0,27,2,15,2,2,164,94
449500.0,2,35,2,2,1,0.71,2650.0,2650.0,0.0,4.0,3.0,27,2,12,2,2,43,116
425000.0,2,379,2,1,1,0.29,3351.0,2700.0,651.0,4.0,3.0,27,2,12,2,2,205,98
425000.0,2,366,2,2,1,0.24,2800.0,2800.0,0.0,4.0,3.0,27,2,12,2,2,291,121
399900.0,2,446,2,1,1,0.17,3125.0,2325.0,800.0,4.0,3.0,27,2,12,2,2,291,147
430000.0,2,141,2,2,1,1.03,3376.0,2550.0,826.0,5.0,4.0,11,2,15,2,2,247,102
460900.0,2,379,2,1,1,0.36,2750.0,2750.0,0.0,4.0,3.0,27,2,12,2,1,286,84
395000.0,2,136,2,1,1,0.5,2775.0,2775.0,0.0,4.0,3.0,27,2,12,2,2,43,122
469900.0,2,262,2,2,1,2.87,2425.0,2425.0,0.0,5.0,3.0,11,2,15,2,1,255,90
445000.0,2,555,2,1,1,1.02,4157.0,3300.0,857.0,5.0,5.0,12,2,15,2,2,278,98
419000.0,2,141,2,1,1,1.26,3820.0,2750.0,1070.0,4.0,3.0,11,2,15,2,2,164,102
439900.0,2,281,2,1,1,0.79,2675.0,2675.0,0.0,3.0,3.0,26,2,15,2,1,3,102
449900.0,2,135,2,1,1,0.9,2900.0,2900.0,0.0,4.0,3.0,27,2,12,2,2,43,97
435000.0,2,366,2,2,1,0.24,3250.0,2450.0,800.0,4.0,3.0,12,2,12,2,2,205,122
449900.0,2,136,2,2,1,0.5,3686.0,3050.0,636.0,4.0,4.0,12,2,12,2,2,291,122
432500.0,2,136,2,1,1,0.51,2500.0,2500.0,0.0,3.0,3.0,27,2,12,2,2,69,122
435000.0,2,430,2,1,1,0.42,2650.0,2650.0,0.0,4.0,3.0,27,2,12,2,2,291,118
440000.0,2,367,2,1,1,0.2,1925.0,1925.0,0.0,4.0,2.0,12,2,12,2,2,247,59
469900.0,2,514,4,1,1,0.5,2400.0,2400.0,0.0,4.0,3.0,11,2,12,2,2,193,116
449900.0,2,110,4,2,1,0.55,4000.0,2625.0,1375.0,4.0,3.0,27,2,12,2,2,141,116
434900.0,2,113,2,2,1,0.5,3250.0,3250.0,0.0,4.0,3.0,12,2,12,2,2,69,116
439900.0,2,198,2,2,1,0.28,2775.0,2775.0,0.0,4.0,3.0,12,2,12,2,2,284,117
449900.0,2,265,2,2,1,0.47,3325.0,2575.0,750.0,4.0,4.0,12,2,12,2,2,291,119
449900.0,2,283,4,2,1,0.79,2300.0,2300.0,0.0,4.0,3.0,27,2,12,2,2,43,104
449000.0,2,430,4,1,1,0.29,2649.0,2649.0,0.0,4.0,4.0,12,2,12,2,2,291,117
449000.0,2,141,2,2,1,0.82,2450.0,2450.0,0.0,4.0,3.0,12,2,15,2,2,3,100
449900.0,2,113,2,2,1,0.56,3250.0,3250.0,0.0,4.0,3.0,12,2,12,2,2,43,121
460000.0,2,367,2,1,1,1.52,4000.0,4000.0,0.0,4.0,4.0,12,2,15,2,2,164,117
