,MLSNumber,Days_on_Market,Orig_List_Price,Month,Year,Zip_Code,SchoolDistrict,AnnualTax,LotAcres,SubdivisionNeighborhood,Municipality,Lot,OwnerOccupied,TotalLandAsmt,TotalBldgAsmt,PropertyClass,YearBuilt,Bedrooms,Baths,Basement_YN,Garage_YN,AboveGradeSqFt,BelowGradeSqFt,Condo/Coop_Assoc_YN,Central_Air_YN,HOA_YN,Age,Ownership,Structure_Type,InteriorSqFt,NumberofStories,DaysOnMarket_Buckets,Predicted_DOM
3181,DENC517562,5.0,214900.0,12,2020,19720,Colonial,1027,0.22,Castle Hills,New Castle Hundred,193,True,6800,25600,Residential,1953.0,3.0,1.0,No,Yes,1100.0,0.0,No,Yes,No,1953.0,FeeSimple,Detached,1100.0,Main,Less than 2 months,Less than 2 months
3182,DENC513102,10.0,225000.0,11,2020,19720,Colonial,1186,0.11,Collins Park,New Castle Hundred,170,True,5100,32300,Residential,1948.0,4.0,1.0,Yes,Yes,1350.0,0.0,No,Yes,No,1948.0,FeeSimple,Detached,1350.0,"Main,Upper1",Less than 2 months,Less than 2 months
3183,DENC511772,5.0,225000.0,10,2020,19720,Colonial,1465,0.12,Wilm Manor,New Castle Hundred,92,True,7600,38600,Residential,1943.0,3.0,2.0,Yes,Yes,1050.0,0.0,No,Yes,No,1943.0,FeeSimple,Detached,1050.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3184,DENC510852,2.0,219900.0,10,2020,19720,Colonial,1541,0.19,Rambleton Acres,New Castle Hundred,125,True,8000,40600,Residential,1962.0,4.0,2.0,Yes,No,0.0,0.0,No,Yes,No,1962.0,FeeSimple,Detached,0.0,"Lower1,Main",Less than 2 months,Less than 2 months
3185,DENC509284,3.0,225000.0,9,2020,19720,Colonial,1677,0.19,Greenbriar Ests,New Castle Hundred,17,True,10700,42200,Residential,1990.0,3.0,2.0,No,Yes,1300.0,0.0,No,Yes,No,1990.0,FeeSimple,Detached,1300.0,Main,Less than 2 months,Less than 2 months
3186,DENC504656,4.0,215000.0,7,2020,19720,Colonial,1122,0.19,Manor Park,New Castle Hundred,3,True,6400,29000,Residential,1952.0,3.0,2.0,No,No,1710.0,0.0,No,Yes,No,1952.0,FeeSimple,Detached,1710.0,Main,Less than 2 months,Less than 2 months
3187,DENC504440,4.0,215000.0,7,2020,19720,Colonial,1709,0.19,Swanwyck,New Castle Hundred,266,True,9300,44600,Residential,1954.0,3.0,2.0,Yes,No,1275.0,0.0,No,Yes,No,1954.0,FeeSimple,Detached,1275.0,"Main,Upper1",Less than 2 months,Less than 2 months
3188,DENC524080,6.0,210000.0,4,2021,19720,Colonial,1243,0.2,Wilm Manor Gardens,New Castle Hundred,24,True,7400,31800,Residential,1949.0,3.0,1.0,Yes,No,1425.0,0.0,No,Yes,No,1949.0,FeeSimple,Detached,1425.0,Main,Less than 2 months,Less than 2 months
3189,DENC504184,3.0,224900.0,6,2020,19720,Colonial,1151,0.13,Chelsea Ests,New Castle Hundred,133,True,6700,29600,Residential,1952.0,4.0,2.0,No,No,1636.0,0.0,No,Yes,No,1952.0,FeeSimple,Detached,1636.0,Main,Less than 2 months,Less than 2 months
3190,DENC510814,6.0,219900.0,10,2020,19720,Colonial,1493,0.12,Wilm Manor,New Castle Hundred,167,True,7600,39500,Residential,1942.0,3.0,1.0,Yes,Yes,1600.0,0.0,No,Yes,No,1942.0,FeeSimple,Detached,1600.0,Upper1,Less than 2 months,Less than 2 months
3191,DENC521820,5.0,226900.0,3,2021,19720,Colonial,1198,0.15,Castle Hills,New Castle Hundred,231,True,6500,31300,Residential,1956.0,3.0,2.0,Yes,No,975.0,0.0,No,Yes,No,1956.0,FeeSimple,Detached,975.0,"Lower1,Main",Less than 2 months,Less than 2 months
3192,DENC510568,4.0,219000.0,10,2020,19720,Colonial,1468,0.22,Rambleton Acres,New Castle Hundred,107,True,8200,38100,Residential,1971.0,3.0,1.0,Yes,No,1175.0,0.0,No,Yes,No,1971.0,FeeSimple,Detached,1175.0,Main,Less than 2 months,Less than 2 months
3193,DENC510228,4.0,224900.0,10,2020,19720,Colonial,1414,0.15,Wilm Manor Gardens,New Castle Hundred,155,True,7200,37400,Residential,1950.0,3.0,2.0,Yes,Yes,1075.0,0.0,No,Yes,No,1950.0,FeeSimple,Detached,1075.0,Main,Less than 2 months,Less than 2 months
3194,DENC508420,7.0,225000.0,9,2020,19720,Colonial,1569,0.05,Blairville Court,New Castle Hundred,36,False,7400,42100,Residential,1996.0,4.0,3.0,Yes,No,1425.0,0.0,No,Yes,Yes,1996.0,FeeSimple,Interior Row/Townhouse,1425.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3195,DENC505618,11.0,229900.0,7,2020,19720,Colonial,1623,0.14,Wilm Manor,New Castle Hundred,124,True,8200,43000,Residential,1940.0,3.0,2.0,Yes,Yes,1575.0,0.0,No,Yes,No,1940.0,FeeSimple,Detached,1575.0,"Main,Upper1",Less than 2 months,Less than 2 months
3196,DENC520196,6.0,225000.0,1,2021,19720,Colonial,1765,0.15,Washington Park,New Castle City,70,True,9800,35500,Residential,1958.0,3.0,1.0,Yes,No,1350.0,271.0,No,Yes,No,1958.0,FeeSimple,Detached,1621.0,Main,Less than 2 months,Less than 2 months
3197,DENC516978,0.0,230000.0,11,2020,19720,Colonial,1709,0.09,Minquadale,New Castle Hundred,600,True,3600,50300,Residential,2007.0,3.0,2.0,Yes,Yes,1275.0,0.0,No,Yes,No,2007.0,FeeSimple,Detached,1275.0,Main,Less than 2 months,Less than 2 months
3198,DENC504990,5.0,234900.0,7,2020,19720,Colonial,1420,0.2,Wilm Manor Gardens,New Castle Hundred,57,False,7400,37400,Residential,1950.0,3.0,2.0,No,No,1450.0,0.0,No,Yes,No,1950.0,FeeSimple,Detached,1450.0,"Main,Upper1",Less than 2 months,Less than 2 months
3199,DENC503908,13.0,219900.0,6,2020,19720,Colonial,1870,0.1,Minquadale,New Castle Hundred,147,True,3000,56000,Residential,2009.0,3.0,3.0,Yes,Yes,1400.0,0.0,No,Yes,No,2009.0,Other,Detached,1400.0,"Main,Upper1",Less than 2 months,Less than 2 months
3200,DENC511148,5.0,230000.0,11,2020,19720,Colonial,1617,0.15,Ivy Ridge,New Castle Hundred,271,True,9100,41900,Residential,1966.0,3.0,2.0,Yes,Yes,1400.0,0.0,No,Yes,No,1966.0,FeeSimple,Detached,1400.0,"Main,Upper1",Less than 2 months,Less than 2 months
3201,DENC504340,26.0,229900.0,7,2020,19720,Colonial,2190,0.06,Old New Castle,New Castle City,55,True,13100,43100,Residential,1890.0,2.0,1.0,Yes,No,1825.0,0.0,No,Yes,No,1845.0,FeeSimple,Interior Row/Townhouse,1825.0,"Main,Upper1,Upper2",Less than 2 months,More than 2 months
3202,DENC502238,9.0,229000.0,5,2020,19720,Colonial,1598,0.16,Jefferson Farms,New Castle Hundred,492,False,9200,41200,Residential,1963.0,3.0,2.0,Yes,No,1750.0,584.0,No,Yes,No,1963.0,FeeSimple,Detached,2334.0,"Lower1,Main",Less than 2 months,Less than 2 months
3203,DENC500416,7.0,230000.0,4,2020,19720,Colonial,1043,0.34,Fernhook,New Castle Hundred,10,True,6300,26600,Residential,1953.0,3.0,2.0,Yes,Yes,0.0,0.0,No,Yes,No,1953.0,FeeSimple,Detached,0.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3204,DENC498604,5.0,225000.0,4,2020,19720,Colonial,1426,0.11,Van Dyke Vill,New Castle City,192,True,6800,29800,Residential,1930.0,3.0,2.0,Yes,No,1150.0,0.0,No,No,No,1930.0,FeeSimple,Detached,1150.0,"Main,Upper1",Less than 2 months,More than 2 months
3205,DENC520438,4.0,230000.0,2,2021,19720,Colonial,1446,0.15,Coventry,New Castle Hundred,69,True,9100,36500,Residential,1960.0,3.0,2.0,No,No,1275.0,624.0,No,Yes,No,1960.0,FeeSimple,Detached,1899.0,Main,Less than 2 months,Less than 2 months
3206,DENC519260,3.0,229000.0,1,2021,19720,Colonial,1579,0.14,Wilm Manor,New Castle Hundred,498,True,8200,41600,Residential,1940.0,3.0,3.0,Yes,Yes,1325.0,900.0,No,Yes,No,1940.0,FeeSimple,Detached,2225.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3207,DENC511456,13.0,245000.0,10,2020,19720,Colonial,1898,0.15,Washington Park,New Castle City,38,True,9800,38900,Residential,1960.0,3.0,2.0,Yes,No,1075.0,1075.0,No,Yes,No,1960.0,FeeSimple,Detached,2150.0,"Lower1,Main",Less than 2 months,Less than 2 months
3208,DENC504072,40.0,245000.0,6,2020,19720,Colonial,1997,0.16,Beaver Brook Crest,New Castle Hundred,25,True,10800,52200,Residential,1985.0,3.0,2.0,No,Yes,1500.0,0.0,No,Yes,No,1985.0,FeeSimple,Detached,1500.0,"Main,Upper1",Less than 2 months,Less than 2 months
3209,DENC522784,5.0,235000.0,3,2021,19720,Colonial,938,0.15,Castle Hills,New Castle Hundred,152,True,6500,23100,Residential,1953.0,3.0,1.0,No,No,900.0,0.0,No,Yes,No,1953.0,FeeSimple,Detached,900.0,Main,Less than 2 months,Less than 2 months
3210,DENC520914,19.0,235000.0,2,2021,19720,Colonial,1163,0.21,Garfield Park,New Castle Hundred,82,True,6800,29900,Residential,1954.0,4.0,1.0,No,No,1512.0,0.0,No,No,No,1954.0,FeeSimple,Detached,1512.0,Main,Less than 2 months,Less than 2 months
3211,DENC519808,2.0,234900.0,1,2021,19720,Colonial,1839,0.19,Rogers Manor,New Castle Hundred,157,True,9300,48700,Residential,1964.0,4.0,2.0,Yes,Yes,2075.0,752.0,No,Yes,No,1964.0,FeeSimple,Detached,2827.0,"Lower1,Main",Less than 2 months,Less than 2 months
3212,DENC512468,6.0,229900.0,11,2020,19720,Colonial,2307,0.22,Van Dyke Vill,New Castle City,105,True,15000,44200,Residential,1971.0,4.0,2.0,Yes,No,1975.0,660.0,No,Yes,No,1971.0,FeeSimple,Detached,2635.0,"Lower1,Main",Less than 2 months,Less than 2 months
3213,DENC509766,4.0,214900.0,9,2020,19720,Colonial,2203,0.29,Penn Acres,New Castle Hundred,79,True,14200,55300,Residential,1956.0,3.0,2.0,Yes,Yes,1125.0,375.0,No,Yes,Yes,1956.0,FeeSimple,Detached,1500.0,"Main,Upper1",Less than 2 months,Less than 2 months
3214,DENC504212,1.0,235000.0,7,2020,19720,Colonial,2190,0.07,School House Lane,New Castle City,564,True,2600,53600,Residential,2010.0,3.0,3.0,No,Yes,1525.0,0.0,No,Yes,No,2010.0,FeeSimple,End of Row/Townhouse,1525.0,"Main,Upper1",Less than 2 months,Less than 2 months
3215,DENC503896,3.0,215000.0,7,2020,19720,Colonial,1360,0.15,Wilm Manor,New Castle Hundred,282,False,8500,34400,Residential,1948.0,3.0,2.0,Yes,Yes,1400.0,0.0,No,Yes,No,1948.0,FeeSimple,Detached,1400.0,Main,Less than 2 months,Less than 2 months
3216,DENC501668,8.0,225000.0,5,2020,19720,Colonial,1585,0.15,Carriage Run,New Castle Hundred,443,True,9100,40900,Residential,1967.0,4.0,2.0,Yes,Yes,1625.0,540.0,No,Yes,Yes,1967.0,FeeSimple,Detached,2165.0,"Lower1,Main",Less than 2 months,Less than 2 months
3217,DENC500022,15.0,239900.0,5,2020,19720,Colonial,1769,0.15,Washington Park,New Castle City,100,True,9800,35600,Residential,1959.0,3.0,2.0,Yes,No,1275.0,254.0,No,Yes,No,1959.0,FeeSimple,Detached,1529.0,"Lower1,Main",Less than 2 months,Less than 2 months
3218,DENC503914,5.0,229900.0,6,2020,19720,Colonial,1379,0.16,Landers Park,New Castle Hundred,6,True,8500,35000,Residential,1955.0,3.0,2.0,Yes,Yes,1400.0,559.0,No,Yes,No,1955.0,FeeSimple,Detached,1959.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3219,DENC512742,44.0,259900.0,11,2020,19720,Colonial,1602,0.11,Old New Castle,New Castle City,521,True,6400,34700,Residential,1990.0,3.0,2.0,Yes,No,1275.0,0.0,No,Yes,No,1990.0,FeeSimple,End of Row/Townhouse,1275.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3220,DENC507064,4.0,239900.0,8,2020,19720,Colonial,2081,0.17,Washington Park,New Castle City,87,False,9400,44000,Residential,1959.0,4.0,2.0,Yes,No,1875.0,1220.0,No,Yes,No,1959.0,FeeSimple,Detached,3095.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3221,DENC523576,8.0,232000.0,4,2021,19720,Colonial,1591,0.18,Jefferson Farms,New Castle Hundred,375,True,9300,40900,Residential,1969.0,3.0,2.0,Yes,No,1750.0,584.0,No,Yes,No,1969.0,FeeSimple,Detached,2334.0,"Lower1,Main",Less than 2 months,Less than 2 months
3222,DENC522070,4.0,248000.0,3,2021,19720,Colonial,2634,0.22,Penn Acres South,New Castle Hundred,174,False,13000,70100,Residential,1983.0,4.0,4.0,Yes,Yes,2250.0,0.0,No,Yes,No,1983.0,FeeSimple,Detached,2250.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3223,DENC519060,5.0,239900.0,1,2021,19720,Colonial,1414,0.16,Coventry,New Castle Hundred,80,True,9200,35400,Residential,1960.0,3.0,2.0,No,No,1550.0,0.0,No,Yes,No,1960.0,FeeSimple,Detached,1550.0,"Main,Upper1",Less than 2 months,Less than 2 months
3224,DENC517106,3.0,235000.0,11,2020,19720,Colonial,1664,0.15,Jefferson Farms,New Castle Hundred,266,True,9100,43400,Residential,1972.0,4.0,2.0,Yes,No,1925.0,802.0,No,Yes,No,1972.0,FeeSimple,Detached,2727.0,"Main,Upper1",Less than 2 months,Less than 2 months
3225,DENC510986,7.0,238000.0,10,2020,19720,Colonial,1576,0.18,Jefferson Farms,New Castle Hundred,427,True,9300,40400,Residential,1967.0,3.0,2.0,Yes,No,1750.0,584.0,No,Yes,No,1967.0,FeeSimple,Detached,2334.0,"Lower1,Main",Less than 2 months,Less than 2 months
3226,DENC509262,1.0,240000.0,9,2020,19720,Colonial,1696,0.3,Swanwyck,New Castle Hundred,189,True,10000,43500,Residential,1955.0,3.0,1.0,No,Yes,1850.0,0.0,No,Yes,No,1955.0,FeeSimple,Detached,1850.0,Main,Less than 2 months,Less than 2 months
3227,DENC508418,4.0,220000.0,9,2020,19720,Colonial,1585,0.16,Swanwyck,New Castle Hundred,237,False,9200,40800,Residential,1956.0,3.0,2.0,No,No,1300.0,0.0,No,Yes,No,1956.0,FeeSimple,Detached,1300.0,Main,Less than 2 months,Less than 2 months
3228,DENC503778,6.0,235000.0,6,2020,19720,Colonial,1706,0.16,Jefferson Farms,New Castle Hundred,16,True,9200,44600,Residential,1959.0,4.0,2.0,Yes,No,1750.0,180.0,No,Yes,No,1959.0,FeeSimple,Detached,1930.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3229,DENC502416,3.0,239900.0,6,2020,19720,Colonial,1430,0.21,Rambleton Acres,New Castle Hundred,2,False,8100,37000,Residential,1951.0,4.0,2.0,Yes,Yes,1425.0,472.0,No,Yes,No,1951.0,FeeSimple,Detached,1897.0,"Lower1,Main",Less than 2 months,Less than 2 months
3230,DENC500572,14.0,230000.0,5,2020,19720,Colonial,1721,0.18,Stratford,New Castle Hundred,85,True,9300,45000,Residential,1962.0,3.0,2.0,Yes,No,1300.0,450.0,No,Yes,No,1962.0,FeeSimple,Detached,1750.0,"Lower1,Main",Less than 2 months,Less than 2 months
3231,DENC495992,10.0,239900.0,2,2020,19720,Colonial,561,0.15,Jefferson Farms,New Castle Hundred,450,True,9100,40600,Residential,1967.0,3.0,2.0,Yes,No,1169.0,581.0,No,Yes,No,1967.0,FeeSimple,Detached,1750.0,"Lower1,Main",Less than 2 months,Less than 2 months
3232,DENC520442,5.0,225000.0,2,2021,19720,Colonial,1877,0.17,Rutledge,New Castle Hundred,154,False,9900,49300,Residential,1993.0,3.0,2.0,Yes,Yes,1550.0,0.0,No,Yes,Yes,1993.0,FeeSimple,Detached,1550.0,Main,Less than 2 months,Less than 2 months
3233,DENC518354,1.0,230000.0,12,2020,19720,Colonial,1458,0.13,Chelsea Ests,New Castle Hundred,31,True,6700,39300,Residential,1951.0,4.0,2.0,No,No,900.0,0.0,No,Yes,No,1951.0,FeeSimple,Detached,900.0,"Main,Upper1",Less than 2 months,Less than 2 months
3234,DENC503366,15.0,240998.0,6,2020,19720,Colonial,1660,0.06,Old New Castle,New Castle City,107,True,13100,29500,Residential,1870.0,2.0,2.0,Yes,No,1400.0,0.0,No,Yes,No,1870.0,FeeSimple,Twin/Semi-Detached,1400.0,"Main,Upper1",Less than 2 months,More than 2 months
3235,DENC513226,6.0,235000.0,11,2020,19720,Colonial,1341,0.19,Chelsea Ests,New Castle Hundred,84,False,7300,35000,Residential,1951.0,3.0,2.0,No,Yes,1500.0,0.0,No,Yes,Yes,1951.0,FeeSimple,Detached,1500.0,Main,Less than 2 months,Less than 2 months
3236,DENC519542,14.0,234900.0,1,2021,19720,Colonial,2155,0.21,Washington Park,New Castle City,468,True,9100,46200,Residential,1973.0,3.0,2.0,Yes,No,1350.0,0.0,No,Yes,No,1973.0,FeeSimple,Detached,1350.0,"Lower1,Main",Less than 2 months,Less than 2 months
3237,DENC504758,26.0,259900.0,7,2020,19720,Colonial,1671,0.18,Holloway Terrace,New Castle Hundred,253,True,5300,60600,Residential,1951.0,3.0,3.0,Yes,Yes,1775.0,0.0,No,Yes,No,1951.0,FeeSimple,Detached,1775.0,"Lower1,Main",Less than 2 months,Less than 2 months
3238,DENC504622,5.0,239900.0,8,2020,19720,Colonial,2492,0.23,Wilton Woods,New Castle Hundred,282,True,8000,70600,Residential,1990.0,3.0,3.0,Yes,Yes,1925.0,0.0,No,Yes,No,1990.0,FeeSimple,Detached,1925.0,"Main,Upper1",Less than 2 months,Less than 2 months
3239,DENC504402,6.0,225000.0,7,2020,19720,Colonial,1826,0.16,Cambridge Gdns,New Castle Hundred,168,True,7800,49800,Residential,1978.0,4.0,2.0,Yes,No,1600.0,0.0,No,Yes,No,1978.0,FeeSimple,Detached,1600.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3240,DENC503738,3.0,239900.0,6,2020,19720,Colonial,2595,0.13,Boothhurst,New Castle City,100,True,10100,56500,Residential,2000.0,3.0,3.0,Yes,No,1600.0,0.0,No,Yes,No,2000.0,FeeSimple,Detached,1600.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3241,DENC503764,5.0,239900.0,6,2020,19720,Colonial,1913,0.15,Washington Park,New Castle City,43,True,9800,39300,Residential,1960.0,3.0,2.0,Yes,No,1350.0,271.0,No,Yes,No,1960.0,FeeSimple,Detached,1621.0,"Lower1,Main",Less than 2 months,Less than 2 months
3242,DENC501826,5.0,245000.0,5,2020,19720,Colonial,1929,0.15,Washington Park,New Castle City,82,True,9800,39700,Residential,1958.0,4.0,2.0,Yes,No,1650.0,312.0,No,Yes,No,1958.0,FeeSimple,Detached,1962.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3243,DENC501320,5.0,234900.0,5,2020,19720,Colonial,1569,0.16,Ivy Ridge,New Castle Hundred,248,True,9200,40300,Residential,1966.0,4.0,2.0,Yes,No,1075.0,1075.0,No,Yes,No,1966.0,FeeSimple,Detached,2150.0,"Lower1,Main",Less than 2 months,Less than 2 months
3244,DENC524474,7.0,240000.0,4,2021,19720,Colonial,942,0.31,Christiana Acres,New Castle Hundred,147,True,7200,22500,Residential,1940.0,4.0,2.0,Yes,No,1250.0,0.0,No,No,No,1940.0,FeeSimple,Detached,1250.0,Main,Less than 2 months,More than 2 months
3245,DENC509932,30.0,260000.0,10,2020,19720,Colonial,1547,0.27,Holloway Terrace,New Castle Hundred,217,False,5600,43200,Residential,1950.0,3.0,2.0,Yes,No,0.0,0.0,No,Yes,No,1950.0,FeeSimple,Detached,0.0,"Main,Upper1",Less than 2 months,Less than 2 months
3246,DENC503450,9.0,249500.0,6,2020,19720,Colonial,2151,0.13,Washington Park,New Castle City,176,True,6100,49100,Residential,1963.0,3.0,2.0,Yes,No,1500.0,0.0,No,Yes,No,1963.0,FeeSimple,Detached,1500.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3247,DENC511760,8.0,249900.0,10,2020,19720,Colonial,1620,0.23,Wilm Manor,New Castle Hundred,33,True,8100,43000,Residential,1940.0,3.0,2.0,Yes,Yes,1450.0,600.0,No,No,Yes,1940.0,FeeSimple,Detached,2050.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3248,DENC502436,64.0,249900.0,6,2020,19720,Colonial,2287,0.16,Buttonwood,New Castle City,8,True,4200,54500,Residential,2020.0,3.0,3.0,Yes,No,0.0,0.0,No,Yes,No,2020.0,FeeSimple,Detached,0.0,"Main,Upper1",More than 2 months,Less than 2 months
3249,DENC523622,9.0,239900.0,4,2021,19720,Colonial,1789,0.19,Washington Park,New Castle City,126,True,10300,35600,Residential,1958.0,3.0,2.0,Yes,No,1075.0,0.0,No,Yes,No,1958.0,FeeSimple,Detached,1075.0,"Lower1,Main",Less than 2 months,Less than 2 months
3250,DENC523128,11.0,249900.0,3,2021,19720,Colonial,1385,0.16,Leedom Estates,New Castle Hundred,245,False,6500,37200,Residential,1953.0,4.0,2.0,Yes,No,975.0,975.0,No,Yes,No,1953.0,FeeSimple,Detached,1950.0,"Lower1,Main",Less than 2 months,Less than 2 months
3251,DENC519918,3.0,244900.0,1,2021,19720,Colonial,1604,0.18,Jefferson Farms,New Castle Hundred,403,True,9300,41300,Residential,1961.0,4.0,2.0,Yes,No,2050.0,912.0,No,Yes,No,1961.0,FeeSimple,Detached,2962.0,"Lower1,Main",Less than 2 months,Less than 2 months
3252,DENC519588,1.0,260000.0,1,2021,19720,Colonial,2685,0.31,Washington Park,New Castle City,22,True,10800,58100,Residential,1969.0,3.0,2.0,Yes,No,1750.0,696.0,No,Yes,No,1969.0,FeeSimple,Detached,2446.0,Main,Less than 2 months,Less than 2 months
3253,DENC519492,6.0,249900.0,1,2021,19720,Colonial,1525,0.15,Coventry,New Castle Hundred,110,True,9100,39000,Residential,1965.0,3.0,1.0,Yes,No,1050.0,0.0,No,Yes,No,1965.0,FeeSimple,Detached,1050.0,Main,Less than 2 months,Less than 2 months
3254,DENC511490,2.0,250000.0,10,2020,19720,Colonial,1617,0.18,Penn Acres,New Castle Hundred,234,True,13300,37700,Residential,1960.0,4.0,2.0,No,Yes,1650.0,0.0,No,Yes,No,1960.0,FeeSimple,Detached,1650.0,Main,Less than 2 months,Less than 2 months
3255,DENC510382,9.0,259000.0,10,2020,19720,Colonial,1601,0.15,Coventry,New Castle Hundred,75,False,9100,41400,Residential,1970.0,4.0,3.0,Yes,No,1850.0,1200.0,No,Yes,No,1970.0,FeeSimple,Detached,3050.0,"Lower1,Main,Upper1",Less than 2 months,Less than 2 months
3256,DENC509414,5.0,235000.0,9,2020,19720,Colonial,1566,0.11,Wilm Manor,New Castle Hundred,568,True,7300,42100,Residential,1942.0,3.0,2.0,Yes,No,1725.0,0.0,No,Yes,No,1942.0,FeeSimple,Detached,1725.0,"Main,Upper1",Less than 2 months,Less than 2 months
3257,DENC503886,5.0,249900.0,6,2020,19720,Colonial,1617,0.19,Wilm Manor,New Castle Hundred,44,True,7800,43200,Residential,1940.0,4.0,2.0,Yes,Yes,1625.0,0.0,No,Yes,No,1940.0,FeeSimple,Detached,1625.0,"Main,Upper1",Less than 2 months,Less than 2 months
3258,DENC501440,2.0,250000.0,5,2020,19720,Colonial,1981,0.15,Wilm Manor,New Castle Hundred,487,True,8500,54000,Residential,1941.0,4.0,3.0,Yes,Yes,2500.0,0.0,No,Yes,No,1941.0,FeeSimple,Detached,2500.0,"Main,Upper1",Less than 2 months,Less than 2 months
3259,DENC498492,45.0,257900.0,3,2020,19720,Colonial,1978,0.17,Penn Acres South,New Castle Hundred,332,True,13200,49200,Residential,1984.0,3.0,2.0,Yes,Yes,1600.0,504.0,No,Yes,No,1984.0,FeeSimple,Detached,2104.0,"Main,Upper1,Upper2",Less than 2 months,Less than 2 months
3260,DENC505316,7.0,259900.0,7,2020,19720,Colonial,1696,0.23,Wilm Manor Gardens,New Castle Hundred,52,False,7500,46000,Residential,1949.0,3.0,2.0,No,Yes,2025.0,0.0,No,Yes,No,1949.0,FeeSimple,Detached,2025.0,"Main,Upper1",Less than 2 months,Less than 2 months
3261,DENC508866,2.0,242900.0,9,2020,19720,Colonial,1246,0.15,Wilm Manor Gardens,New Castle Hundred,118,True,7200,32100,Residential,1950.0,3.0,2.0,Yes,No,1200.0,900.0,No,Yes,No,1950.0,FeeSimple,Detached,2100.0,"Lower1,Main",Less than 2 months,Less than 2 months
3262,DENC524104,4.0,229900.0,4,2021,19720,Colonial,1468,0.18,Landers Park,New Castle Hundred,48,False,8600,37700,Residential,1954.0,3.0,1.0,Yes,Yes,1400.0,559.0,No,Yes,No,1954.0,FeeSimple,Detached,1959.0,Main,Less than 2 months,Less than 2 months
3263,DENC520396,5.0,239900.0,2,2021,19720,Colonial,1845,0.18,Penn Acres South,New Castle Hundred,279,True,13300,44900,Residential,1981.0,3.0,2.0,Yes,Yes,1775.0,756.0,No,Yes,No,1981.0,FeeSimple,Detached,2531.0,Main,Less than 2 months,Less than 2 months
3264,DENC519728,7.0,249900.0,1,2021,19720,Colonial,2032,0.17,Appleby Estates,New Castle Hundred,328,True,10500,53600,Residential,1988.0,3.0,3.0,No,Yes,1600.0,0.0,No,Yes,Yes,1988.0,FeeSimple,Detached,1600.0,"Main,Upper1",Less than 2 months,Less than 2 months
3265,DENC519570,7.0,255000.0,1,2021,19720,Colonial,1798,0.16,Melanie Woods,New Castle Hundred,65,False,11100,45600,Residential,1969.0,4.0,2.0,Yes,No,1650.0,315.0,No,Yes,No,1969.0,FeeSimple,Detached,1965.0,Main,Less than 2 months,Less than 2 months
3266,DENC518028,11.0,254900.0,12,2020,19720,Colonial,1347,0.27,Manor Park,New Castle Hundred,54,True,7000,35500,Residential,1952.0,3.0,2.0,No,Yes,1400.0,0.0,No,Yes,No,1952.0,FeeSimple,Detached,1400.0,Main,Less than 2 months,Less than 2 months
